FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,FFT_Mean,FFT_Std,FFT_Min,FFT_Max,FFT_Range,FFT_Peak_Index,RunID,Curvature_True,Curvature_Predicted,Curvature_Error
0.00016417721,0.00036985773,0.001981135,0.0030256046,0.0028668772,0.0031743788,0.08107942,0.0944194,0.01293754,0.0789938,0.027901219054,0.0396415244832729,0.00016417721,0.0944194,0.09425522279,1600,test 1,0.05,0.04999954936843336,4.506315666452654e-07
0.00021508716,0.0004946566,0.0019176973,0.0029769833,0.0029832027,0.0032259568,0.08079804,0.09485214,0.012675188,0.078072466,0.027821141786,0.039543506281867,0.00021508716,0.09485214,0.09463705284,1600,test 1,0.05,0.0499999066503548,9.334964520130162e-08
0.00015234771,0.00045855582,0.002003075,0.0029271257,0.0030854738,0.0032921364,0.08053887,0.095260955,0.012495894,0.07738767,0.027760210343,0.0394870405585198,0.00015234771,0.095260955,0.09510860729,1600,test 1,0.05,0.050000653086414895,-6.530864148923676e-07
0.00018415938,0.00042712686,0.0020414337,0.0029068561,0.0031387967,0.0032816385,0.08038686,0.09539677,0.012291906,0.07682261,0.0276878157239999,0.0394161539976436,0.00018415938,0.09539677,0.09521261062,1600,test 1,0.05,0.04999931796892167,6.820310783361982e-07
7.943617e-05,0.00053159805,0.0019307007,0.0029543985,0.0032478685,0.0033795056,0.080432646,0.09535437,0.0122655295,0.076535776,0.027671182902,0.0393669428450822,7.943617e-05,0.09535437,0.0952749338299999,1600,test 1,0.05,0.049999240885292735,7.59114707267472e-07
0.0002359574,0.00044357296,0.0021077136,0.0030255972,0.003086622,0.0035062113,0.080394424,0.09511346,0.012379496,0.07674661,0.027703966446,0.039318782709358,0.0002359574,0.09511346,0.0948775026,1600,test 1,0.05,0.04999984162819985,1.5837180015326746e-07
0.00015220606,0.00047605103,0.00206359,0.0028191663,0.0030427715,0.0034345584,0.08033388,0.09464243,0.012697436,0.077410735,0.027707282429,0.0393290169294845,0.00015220606,0.09464243,0.0944902239399999,1600,test 1,0.05,0.04999954990566079,4.5009433921605613e-07
0.00018088614,0.00038170925,0.0020385317,0.0028823842,0.0031953575,0.0033631905,0.08043206,0.09415951,0.013169443,0.07852213,0.027832520229,0.0393871953767006,0.00018088614,0.09415951,0.09397862386,1600,test 1,0.05,0.04999996004523921,3.995476079154958e-08
0.00017179035,0.0004525627,0.0020147248,0.0028289177,0.0030833238,0.003508,0.08076877,0.09389906,0.013436803,0.07955373,0.027971768235,0.0395247915055224,0.00017179035,0.09389906,0.09372726965,1600,test 1,0.05,0.04999964768532191,3.5231467809121453e-07
0.000110227964,0.00037453513,0.0020812417,0.002793054,0.0030155058,0.0036243247,0.08107887,0.09371682,0.013677309,0.080434665,0.0280906553294,0.0396611965519206,0.000110227964,0.09371682,0.093606592036,1600,test 1,0.05,0.050000131245624135,-1.31245624132581e-07
0.00019248191,0.0004425144,0.0020880827,0.002836678,0.0030663263,0.0035936777,0.08122692,0.09363465,0.013807042,0.08092379,0.028181216301,0.0397180360151859,0.00019248191,0.09363465,0.09344216809,1600,test 1,0.05,0.0499988244923896,1.1755076104041917e-06
0.00016025205,0.00040809019,0.002044707,0.002792042,0.003043576,0.0036153835,0.08119556,0.09350274,0.013836654,0.081168495,0.028176749974,0.0397358911802765,0.00016025205,0.09350274,0.09334248795,1600,test 1,0.05,0.05000061271011835,-6.127101183500683e-07
9.6301046e-05,0.00033575413,0.0019716069,0.0027260622,0.0031089736,0.003625749,0.08132417,0.09335962,0.013945955,0.08125166,0.0281745851876,0.0397522062388265,9.6301046e-05,0.09335962,0.093263318954,1600,test 1,0.05,0.04999885887076279,1.1411292372143222e-06
0.0011016079,0.0016245238,0.002171449,0.0035538543,0.0029618419,0.0032730005,0.07817765,0.08995108,0.014030827,0.08097105,0.02778168844,0.0384109032549121,0.0011016079,0.08995108,0.0888494721,1600,test 1,0.05,0.049999411652690576,5.883473094270286e-07
0.0011167262,0.0004943054,0.0054241354,0.0045213304,0.0037591397,0.004426267,0.07696921,0.08926006,0.0138544915,0.08060093,0.02804265956,0.0377141956155219,0.0004943054,0.08926006,0.0887657546,1600,test 1,0.05,0.049999503695003375,4.963049966277833e-07
0.0012417916,0.00066532544,0.0062850695,0.0047900113,0.004143273,0.0056950445,0.07571018,0.0898018,0.013684026,0.08071203,0.028272855134,0.0374441315281593,0.00066532544,0.0898018,0.08913647456,1600,test 1,0.05,0.04999975665830457,2.4334169543283046e-07
0.0012791479,0.00084909296,0.006649172,0.00493153,0.0042777285,0.0060108528,0.07505011,0.09028132,0.013344931,0.081200555,0.028387444016,0.0374487816997743,0.00084909296,0.09028132,0.0894322270399999,1600,test 1,0.05,0.049999920150592216,7.984940778721361e-08
0.0013294664,0.0009783477,0.0071791764,0.0049395235,0.0044885078,0.0062971683,0.07449821,0.0907022,0.013196564,0.08158167,0.02851908341,0.0374339039970795,0.0009783477,0.0907022,0.0897238522999999,1600,test 1,0.05,0.049999869128612984,1.3087138701906031e-07
0.001275104,0.0011263029,0.007294439,0.004951321,0.0046049105,0.007158455,0.07351031,0.090916246,0.013057468,0.082330786,0.0286225342399999,0.0373853181831241,0.0011263029,0.090916246,0.0897899431,1600,test 1,0.05,0.04999988160357928,1.1839642072297707e-07
0.0013518623,0.0010929726,0.0075667915,0.0050138473,0.004368637,0.007628098,0.072127126,0.09172118,0.01297692,0.08312213,0.02869695647,0.0374467369815595,0.0010929726,0.09172118,0.0906282074,1600,test 1,0.05,0.04999994164870479,5.8351295212366594e-08
0.0015992811,0.001373767,0.007392627,0.0050336556,0.004554497,0.0070913183,0.07104046,0.09211324,0.01313475,0.08443626,0.0287769856,0.0375764618922475,0.001373767,0.09211324,0.090739473,1600,test 1,0.05,0.04999988238643175,1.1761356825262803e-07
0.0017684926,0.0013180128,0.007734791,0.00525078,0.0045954552,0.0068440796,0.070041746,0.09288539,0.013353238,0.085761346,0.02895533312,0.0377756067241531,0.0013180128,0.09288539,0.0915673772,1600,test 1,0.05,0.04999979792737439,2.0207262561161565e-07
0.0018140493,0.0013855174,0.007830271,0.005151086,0.0043391753,0.0071278173,0.06933389,0.09395851,0.013587033,0.08783033,0.02923576793,0.038223835581456,0.0013855174,0.09395851,0.0925729926,1600,test 1,0.05,0.04999975780107596,2.4219892404142573e-07
0.00084348983,0.0024373124,0.007144895,0.004424223,0.0036828786,0.006439109,0.071694896,0.09701236,0.013872833,0.09064868,0.029820067683,0.039722833316566,0.00084348983,0.09701236,0.09616887017,1600,test 1,0.05,0.049999197524370126,8.024756298768976e-07
0.0007600035,0.00070525246,0.003697557,0.004000886,0.0034111675,0.0064505264,0.07248937,0.097474635,0.013855116,0.092572816,0.029541732986,0.0406537728360111,0.00070525246,0.097474635,0.09676938254,1600,test 1,0.05,0.049999517610836895,4.82389163107555e-07
0.0005484807,0.00046420225,0.0029208688,0.0034172777,0.0034421803,0.005539782,0.073439784,0.097507134,0.01409387,0.09413582,0.029550939975,0.0412201618217583,0.00046420225,0.097507134,0.0970429317499999,1600,test 1,0.05,0.049999510176431824,4.898235681782825e-07
0.00011940806,0.00045293008,0.002824995,0.0032123053,0.003409806,0.0055081914,0.07261348,0.097912654,0.013943848,0.09575388,0.029575149784,0.0415484091568224,0.00011940806,0.097912654,0.09779324594,1600,test 1,0.05,0.04999921899302127,7.810069787353435e-07
9.529578e-05,0.0005385223,0.00258163,0.0031924758,0.003209936,0.0053968295,0.07290091,0.0977626,0.013880716,0.09692336,0.0296482275379999,0.0418001753412325,9.529578e-05,0.0977626,0.09766730422,1600,test 1,0.05,0.04999982335139155,1.766486084561758e-07
0.00022376656,0.00047300052,0.0023842135,0.0033756036,0.003120783,0.005593317,0.07343162,0.09770793,0.013769479,0.09781641,0.029789612318,0.042006426034332,0.00022376656,0.09781641,0.09759264344,2000,test 1,0.05,0.04999971268849304,2.8731150696070795e-07
0.00035541246,0.00052509835,0.0022676287,0.003223455,0.0031338802,0.00536183,0.07424709,0.0973105,0.01359337,0.098555855,0.029857411971,0.0421898550533507,0.00035541246,0.098555855,0.09820044254,2000,test 1,0.05,0.050000126459361714,-1.2645936171146177e-07
0.0005803815,0.00052090373,0.0023294978,0.0030533718,0.0032016376,0.0053161546,0.07437373,0.096716866,0.013624804,0.09931353,0.0299030877029999,0.0422247158692165,0.00052090373,0.09931353,0.09879262627,2000,test 1,0.05,0.04999991175994622,8.82400537846606e-08
0.00077927485,0.00051029376,0.0021452305,0.0029903494,0.0031629875,0.0050187195,0.074721806,0.09606843,0.013776261,0.10007102,0.029924437251,0.0423101910569061,0.00051029376,0.10007102,0.09956072624,2000,test 1,0.05,0.05000018722961248,-1.8722961248052172e-07
0.000887235,0.0005005514,0.001986771,0.0030552184,0.0030841276,0.005087788,0.074918,0.095398515,0.013991094,0.1004955,0.02994048004,0.0422874724756754,0.0005005514,0.1004955,0.0999949486,2000,test 1,0.05,0.04999969451876532,3.054812346831026e-07
0.0006634494,0.00045627923,0.0022169694,0.0028100412,0.0029074633,0.0042096404,0.07468887,0.094262615,0.014388122,0.1010992,0.029770264993,0.0422543639589176,0.00045627923,0.1010992,0.10064292077,2000,test 1,0.05,0.05000002110378465,-2.1103784650366997e-08
0.0008603878,0.0006090764,0.0018974957,0.0028160024,0.0030307062,0.0034060406,0.074175194,0.093769774,0.014748625,0.10139362,0.02967069221,0.0421937938671784,0.0006090764,0.10139362,0.1007845436,2000,test 1,0.05,0.04999975744240236,2.425575976461314e-07
0.0008323537,0.00049834425,0.0019047972,0.0030802642,0.0031257316,0.0028817735,0.07376149,0.092869945,0.0151674,0.10195998,0.029608207945,0.0421071966858514,0.00049834425,0.10195998,0.10146163575,2000,test 1,0.05,0.0499998936728189,1.0632718110137329e-07
0.00054868864,0.00047234123,0.0017083896,0.0029827324,0.002936113,0.002753966,0.074018225,0.09483217,0.015309552,0.102693714,0.029825589187,0.042668107025729,0.00047234123,0.102693714,0.10222137277,2000,test 1,0.05,0.04999978848041747,2.1151958252974001e-07
0.00022530335,0.0004016128,0.0018925049,0.003084596,0.003007154,0.0028004185,0.07413713,0.094998665,0.015435754,0.10316497,0.0299148108549999,0.0427961168135089,0.00022530335,0.10316497,0.10293966665,2000,test 1,0.05,0.04999943341157882,5.665884211802918e-07
0.0002442712,0.00047412323,0.0019730895,0.0031033193,0.0031007435,0.002787423,0.07415434,0.09519614,0.015483293,0.10352476,0.030004150273,0.0428783571956915,0.0002442712,0.10352476,0.1032804887999999,2000,test 1,0.05,0.050001383175785674,-1.3831757856713756e-06
0.000185723,0.00047198305,0.0019690522,0.0031215674,0.0031901526,0.0028400982,0.07414833,0.095348395,0.015582234,0.10360272,0.030046025545,0.0429083081960363,0.000185723,0.10360272,0.103416997,2000,test 1,0.05,0.05000037886521048,-3.788652104749768e-07
0.00024379209,0.0004731049,0.0019368976,0.0030271981,0.0032562346,0.0028038812,0.07422119,0.09552199,0.01563579,0.10357953,0.030069960849,0.0429419125808992,0.00024379209,0.10357953,0.10333573791,2000,test 1,0.05,0.049999367155409334,6.328445906686464e-07
0.00018449659,0.000526406,0.002033864,0.0031042127,0.003114234,0.0026537452,0.074315965,0.095773235,0.015742727,0.10355102,0.030099990549,0.0429945122863936,0.00018449659,0.10355102,0.10336652341,2000,test 1,0.05,0.050000108911937985,-1.0891193798212573e-07
0.0002373992,0.00053352414,0.0019496047,0.00317902,0.003094992,0.0026448064,0.07431926,0.09607221,0.01580638,0.10370482,0.030154201644,0.0430707642822402,0.0002373992,0.10370482,0.1034674208,2000,test 1,0.05,0.04999924662171017,7.533782898361263e-07
0.00015271734,0.0005507429,0.0020793919,0.0030743936,0.0032330398,0.0027641987,0.07423545,0.09640877,0.015762266,0.103798985,0.030205995524,0.0431230865958158,0.00015271734,0.103798985,0.10364626766,2000,test 1,0.05,0.04999940065472841,5.993452715929992e-07
0.00020543409,0.00051883084,0.0020378241,0.003093902,0.0032344763,0.0027987123,0.074161015,0.096778944,0.015810372,0.10378089,0.030242040063,0.0431701829205739,0.00020543409,0.10378089,0.10357545591,2000,test 1,0.05,0.049999980260035576,1.973996442694581e-08
0.00017205431,0.0005639268,0.0019715403,0.003162726,0.0032762138,0.0028600616,0.0741391,0.09707917,0.015720066,0.10359247,0.030253732881,0.0431789031978725,0.00017205431,0.10359247,0.10342041569,2000,test 1,0.05,0.05000032070201729,-3.207020172896202e-07
0.00028310317,0.00050821685,0.002036755,0.0032532825,0.0031754568,0.0030051765,0.0740543,0.09734329,0.015669405,0.103283584,0.030261256982,0.0431399955616825,0.00028310317,0.103283584,0.1030004808299999,2000,test 1,0.05,0.05000004113255116,-4.113255115678616e-08
0.00020713094,0.00047414462,0.0020777718,0.0030723247,0.0030742644,0.0029616393,0.07378902,0.0976698,0.015572339,0.10284146,0.0301739894759999,0.0431156364681613,0.00020713094,0.10284146,0.10263432906,2000,test 1,0.05,0.049999832995383436,1.6700461656637966e-07
0.0002440853,0.00050323614,0.0019414582,0.0031615337,0.0032956703,0.0027298583,0.07350658,0.09813044,0.0153589435,0.10235523,0.030122703544,0.0430812012009765,0.0002440853,0.10235523,0.1021111447,2000,test 1,0.05,0.049999934715746056,6.52842539472509e-08
0.00018021022,0.00054944045,0.0020472207,0.0032038172,0.003304457,0.0027119184,0.07338962,0.09864717,0.015272715,0.102008075,0.0301314643969999,0.0430893336242064,0.00018021022,0.102008075,0.10182786478,2000,test 1,0.05,0.04999971589265457,2.841073454343257e-07
0.0002817758,0.0004958987,0.0018835465,0.003074945,0.0031728016,0.0028859978,0.07348383,0.09923043,0.015047317,0.101700164,0.0301256706399999,0.043168996464115,0.0002817758,0.101700164,0.1014183882,2000,test 1,0.05,0.04999999057471673,9.425283276076613e-09
0.00022145157,0.00049939007,0.0019898158,0.0031945196,0.003279242,0.0028786222,0.07352811,0.099901974,0.014803767,0.10130936,0.030160625224,0.0432131600566569,0.00022145157,0.10130936,0.10108790843,2000,test 1,0.05,0.05000113346535811,-1.1334653581066e-06
0.00023349164,0.0004954478,0.0019576983,0.0032261126,0.0033102622,0.0028407879,0.073510684,0.10040336,0.014668623,0.10087255,0.030151901744,0.0432271669999749,0.00023349164,0.10087255,0.10063905836,2000,test 1,0.05,0.049999204211966554,7.957880334488743e-07
0.00020088376,0.000500372,0.0019503814,0.0032804308,0.0033342906,0.0029224372,0.07384226,0.100625604,0.014547439,0.10062126,0.0301825358759999,0.0432552075759081,0.00020088376,0.100625604,0.1004247202399999,1600,test 1,0.05,0.050000525385370836,-5.253853708336864e-07
0.00024235953,0.00052518526,0.0019498756,0.003193738,0.0033453535,0.0029026459,0.074434556,0.10075216,0.0146741755,0.10055824,0.0302578289289999,0.0433299781949156,0.00024235953,0.10075216,0.10050980047,1600,test 1,0.05,0.04999900374274606,9.962572539434777e-07
0.00021130253,0.0004838365,0.0019724364,0.0033107426,0.00316947,0.0027983317,0.07517306,0.10076649,0.014781589,0.10072739,0.030339464873,0.0434582201753442,0.00021130253,0.10076649,0.10055518747,1600,test 1,0.05,0.049999112573289047,8.874267109562628e-07
0.00028310812,0.0005992779,0.0019138311,0.003328542,0.0032085413,0.0029016158,0.07580235,0.10075874,0.014926542,0.10117488,0.030489742822,0.0435827808945791,0.00028310812,0.10117488,0.10089177188,2000,test 1,0.05,0.05000003971582071,-3.9715820708552396e-08
0.00018872913,0.0005760058,0.0020123927,0.0031853432,0.0032950277,0.003133031,0.076332696,0.100851186,0.015112256,0.10157185,0.0306258517529999,0.0437145689697984,0.00018872913,0.10157185,0.10138312087,2000,test 1,0.05,0.050000063909273806,-6.390927380361955e-08
0.00022225939,0.000561485,0.0019867497,0.0031948974,0.0032620442,0.0032705562,0.07690447,0.10090931,0.015202026,0.10182163,0.030733542789,0.0438255156983214,0.00022225939,0.10182163,0.1015993706099999,2000,test 1,0.05,0.05000024223249912,-2.422324991147029e-07
0.00015227769,0.0006211977,0.0019009163,0.0032446273,0.0032946686,0.003417894,0.07758688,0.10081675,0.015395033,0.10196542,0.030839566459,0.0438988652808368,0.00015227769,0.10196542,0.10181314231,2000,test 1,0.05,0.049999410624215146,5.893757848568493e-07
0.00029320933,0.00055014715,0.002009343,0.0033603006,0.0031355892,0.0036388387,0.07812649,0.100674324,0.015459847,0.102054425,0.0309302513979999,0.0439256527785731,0.00029320933,0.102054425,0.10176121567,2000,test 1,0.05,0.049999712170437666,2.87829562337083e-07
0.0001463193,0.0005037257,0.0019347201,0.0029291532,0.0033778604,0.0035597656,0.07536738,0.09653446,0.009995718,0.07963745,0.02739865523,0.0393996598596874,0.0001463193,0.09653446,0.0963881407,1600,test 1,0.05,0.04999948670615949,5.132938405150167e-07
0.00023007109,0.00038904612,0.0020501702,0.0029283965,0.0032029178,0.0036404005,0.07524217,0.0961756,0.010141724,0.07985054,0.0273851036209999,0.0393377803616852,0.00023007109,0.0961756,0.09594552891,1600,test 1,0.05,0.04999977668312,2.2331688000198913e-07
0.00024440308,0.0004939364,0.0018929995,0.0027914403,0.003186021,0.0035138363,0.07512913,0.09570723,0.010415655,0.08047258,0.027384723158,0.0393326673570824,0.00024440308,0.09570723,0.09546282692,1600,test 1,0.05,0.049999837363490854,1.62636509148939e-07
0.00021678988,0.00037510018,0.0019927977,0.0029280738,0.0032527472,0.0034211443,0.0752406,0.09529638,0.01066023,0.08138427,0.027476813306,0.039390992049141,0.00021678988,0.09529638,0.09507959012,1600,test 1,0.05,0.05000012700277229,-1.2700277228494539e-07
0.000238647,0.00044420408,0.0019122588,0.0027908103,0.0031137422,0.0035697778,0.07557688,0.09502623,0.010860165,0.08237297,0.027590568518,0.0395345730090405,0.000238647,0.09502623,0.094787583,1600,test 1,0.05,0.05000022432655072,-2.2432655071707996e-07
0.00014823362,0.0003927833,0.001967806,0.0029364345,0.0031446218,0.0037069495,0.07592296,0.09458388,0.011057331,0.0835364,0.027739739972,0.0396545786182121,0.00014823362,0.09458388,0.09443564638,1600,test 1,0.05,0.050000452945918386,-4.5294591838329623e-07
0.00021979264,0.0004925655,0.0019564677,0.0029635828,0.0032005373,0.0036938381,0.07611657,0.09413449,0.011261708,0.08464233,0.027868188204,0.0397444822035618,0.00021979264,0.09413449,0.09391469736,1600,test 1,0.05,0.05000085871542419,-8.587154241845862e-07
0.00020186677,0.00048952777,0.0019313213,0.0029299322,0.0031938136,0.003718432,0.07621478,0.09369859,0.011452712,0.085425735,0.027925671064,0.0397981438725133,0.00020186677,0.09369859,0.09349672323,1600,test 1,0.05,0.04999881591715143,1.1840828485695787e-06
0.00023035158,0.00046711788,0.001921987,0.0028753066,0.0032379944,0.003760981,0.076414235,0.09313919,0.011632199,0.08598828,0.0279667642459999,0.0398034052428866,0.00023035158,0.09313919,0.09290883842,1600,test 1,0.05,0.05000038979178421,-3.8979178420411875e-07
0.00018846021,0.00058727415,0.0020596583,0.002884514,0.003090961,0.0036636582,0.07670173,0.09261663,0.011910659,0.086628914,0.028033245886,0.0398395654538313,0.00018846021,0.09261663,0.09242816979,1600,test 1,0.05,0.050000332502583206,-3.325025832029427e-07
0.00018247402,0.0004377329,0.0018884091,0.0029506022,0.0029993868,0.0036256767,0.07684548,0.092164196,0.012172878,0.08725912,0.028052595572,0.039898423139702,0.00018247402,0.092164196,0.09198172198,1600,test 1,0.05,0.05000007358113221,-7.358113220806706e-08
0.00016817146,0.00047655616,0.0019516088,0.0028974286,0.0030932343,0.0037507005,0.07695554,0.091744065,0.012430698,0.08797324,0.028144124282,0.0399278788731261,0.00016817146,0.091744065,0.09157589354,1600,test 1,0.05,0.05000056466560152,-5.646656015198537e-07
0.0001855624,0.00045500274,0.0019224578,0.0029484376,0.0031186834,0.0038528948,0.07696546,0.091423005,0.012594409,0.08849034,0.028195625274,0.0399420079829065,0.0001855624,0.091423005,0.0912374426,1600,test 1,0.05,0.04999995959830128,4.040169872265853e-08
0.00018812872,0.00044432437,0.001927962,0.0029262353,0.0031151997,0.0039339354,0.07700037,0.091278486,0.012699787,0.08872444,0.0282238868489999,0.0399526733427108,0.00018812872,0.091278486,0.09109035728,1600,test 1,0.05,0.0499999956294129,4.370587100566148e-09
