FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Low_Band_Mean,Mid_Band_Mean,High_Band_Mean,Mid_to_Low_Band_Ratio,High_to_Mid_Band_Ratio,FFT_Peak_Index,PC1,PC2,Curvature,Position_cm,Curvature_Active
0.9734026803441188,0.9784829454640755,0.9584300573382772,0.9583768468701692,0.9934815718154252,0.959213362634471,0.9555126698761404,0.9756396932021026,0.9766011497444672,0.9596439575465526,0.9701052277154906,0.9703572604400218,0.9668493675923157,1.0002597993674611,0.9963849470800935,1000.0,0.0365345953260235,0.09057838229947113,0.0,,0
0.9998259777439892,0.9943361058465344,0.9948664813549694,0.9925177697714642,1.0011774142820102,0.9891431807104766,0.9900966667773314,0.9947743690255644,0.9999409827266336,0.9965599370559348,0.996342854981831,0.9942794549213171,0.9953429888963661,0.9979290260875595,1.0010696529731002,1000.0,0.006542482064771396,0.014130843983019128,0.0,,0
1.0010287338618786,1.0037681064738493,1.001367150132918,0.9948785015699562,0.9986053578915012,0.9951724301743432,0.996014274395334,0.9998511232723007,0.9978298924679369,0.9988595704899071,1.0020546634895486,0.9962187632119335,0.9981387151563696,0.994176065947049,1.0019272392925485,400.0,0.004770625620792998,0.001840625571308529,0.0,,0
1.0007593587157324,0.9999185211525294,1.0055728066361145,1.0039340540185375,1.0026140880568852,1.0020465206517992,1.001111313108887,1.0000337018540726,1.001911571284119,1.0012842648186613,1.0020835621681254,1.0028648875757407,1.001085212766435,1.0007797008524166,0.9982254091938468,600.0,0.00444005610476958,-0.00928000464879898,0.0,,0
0.9913072331004746,0.9994135818261776,1.0079752331962568,1.0029924801755912,1.0005057464959517,1.0013694134363529,1.0006443223477937,1.002831474797092,1.000257124285577,1.002205847491196,0.999565349374303,1.0016225467026318,1.0014846922304146,1.0020580918792519,0.9998623688407663,600.0,0.013842208326103392,-0.010866793003082674,0.0,,0
0.9830943699953724,1.0012532470361937,1.00616720496616,1.0016104570341844,1.0011054159532888,1.0013934207900372,1.0013885573865742,1.0028848011663227,1.0004688698722533,1.0023209670055644,0.996838273999242,1.0013697645925035,1.0017657988576787,1.004545863367667,1.0003954925335061,600.0,0.02211513562261869,-0.010336609656026148,0.0,,0
0.974920798910862,1.0012709429943003,1.003082116848518,1.0027694975606325,1.0012704991924946,1.0027036595579426,1.000687245033611,1.0032446623974252,1.0013839896876864,1.0022870493547418,0.9930912862512268,1.0022478854370231,1.001900736618366,1.0092202995963857,0.999653629781912,1600.0,0.030327589501043584,-0.009663722207000952,0.0,,0
0.9680666871098792,1.001582051127352,1.0022760888057216,1.0032427818526473,0.9994257715651296,1.0023215387299227,1.0016740234745023,1.0021413256605958,1.0017693890623771,1.0025474049182603,0.9906416090143176,1.0016633640492332,1.002033035778934,1.0111258753262768,1.0003690578521376,800.0,0.03718127976650579,-0.00964212184564051,0.0,,0
0.9655907033645316,1.0007658937551651,1.0046838608259911,1.00259029493708,0.9988008995265863,1.0032337274048873,1.0013486171221189,1.0029174681555368,1.002616269559353,1.001697458663411,0.9903468193152293,1.0015416406228512,1.002144953375105,1.0113039402856492,1.0006023840924663,600.0,0.03955060145229646,-0.011487220549717713,0.0,,0
0.968524996275438,0.9993997328154854,1.0046697605965218,1.0026181351895511,0.9978379456260872,1.0023284368731362,1.0021277948544236,1.001962627266949,1.0024593700517654,1.0010815525533387,0.990864829895815,1.0009281725629249,1.0019078361816192,1.0101561205559875,1.0009787551650042,600.0,0.03664072662657937,-0.010569890494238851,0.0,,0
