FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.002061112,0.00197987,0.0024453504,0.0024250222,0.0017039265,0.0023442819,0.0026969558,0.002182983,0.0023472914,0.002193494,0.0,2025-05-05 14:11:47.626461,0,
0.0021702049,0.0020608369,0.0025721448,0.002525101,0.0017322791,0.002431962,0.002798746,0.002227246,0.002414984,0.002269034,0.0,2025-05-05 14:11:47.662394,0,
0.002130482,0.0020649934,0.002567113,0.002494439,0.0017365912,0.0024245086,0.0027967899,0.0022157005,0.0024125187,0.0022873748,0.0,2025-05-05 14:11:47.723771,0,
0.002216208,0.002042574,0.0025601245,0.002504709,0.0017373334,0.0024541374,0.002805468,0.0022347546,0.0023817625,0.0022926803,0.0,2025-05-05 14:11:47.766065,0,
0.0022426532,0.0020660379,0.002597227,0.0024882115,0.0017125442,0.0024561905,0.0027994497,0.0022649507,0.0023768481,0.0022994964,0.0,2025-05-05 14:11:47.807193,0,
0.0022345413,0.00205986,0.002638936,0.002500653,0.0017051671,0.0024478908,0.0028151164,0.002233817,0.002391879,0.0022915888,0.0,2025-05-05 14:11:47.849584,0,
0.0022491117,0.002058087,0.0026472963,0.0025291662,0.0017229036,0.002444562,0.0028308877,0.0022209918,0.0023856126,0.002302196,0.0,2025-05-05 14:11:47.891618,0,
0.0022865124,0.0020838815,0.002623437,0.0025176124,0.0017236887,0.002438915,0.0028457951,0.0022556644,0.002367652,0.002297611,0.0,2025-05-05 14:11:47.953640,0,
0.0023680264,0.002068946,0.002646678,0.002517398,0.0017377534,0.0024418829,0.0028514173,0.0022626428,0.002396612,0.0023127915,0.0,2025-05-05 14:11:47.994093,0,
0.0023646501,0.0020420218,0.0026446853,0.0025260437,0.0017389172,0.0024491968,0.0028292234,0.002290085,0.002383643,0.0023021589,0.0,2025-05-05 14:11:48.037044,0,
0.0023298496,0.0020265162,0.0026311823,0.0025012146,0.0017292192,0.0024579058,0.0028377487,0.0022903655,0.002382516,0.0022661036,0.0,2025-05-05 14:11:48.077148,0,
0.002353859,0.00205225,0.002633856,0.0024967242,0.0017462607,0.002476194,0.0028350397,0.0022435372,0.0023667624,0.0022762585,0.0,2025-05-05 14:11:48.120331,0,
0.0023228182,0.002046188,0.0025980521,0.0025061506,0.00172428,0.0024323263,0.0028293764,0.00225189,0.0023541958,0.0022626137,0.0,2025-05-05 14:11:48.162023,0,
0.0022826772,0.002010042,0.0026049756,0.002489725,0.0017326148,0.0024113464,0.0028169493,0.0022996038,0.0023649666,0.0022589432,0.0,2025-05-05 14:11:48.224450,0,
