FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0023542284,0.001938018,0.002489748,0.0023951428,0.0016426081,0.0023103578,0.0026992827,0.0022429123,0.0022775885,0.0021803682,0.0,2025-05-05 15:12:20.507674,0,
0.0024286534,0.001979398,0.0026146907,0.0024999403,0.0016336193,0.0023982024,0.0028154247,0.0022817,0.002346194,0.002260924,0.0,2025-05-05 15:12:20.544661,0,
0.002371402,0.0020011074,0.0026282538,0.0024945869,0.001640433,0.0024219402,0.0028110377,0.0022161212,0.002381494,0.002238934,0.0,2025-05-05 15:12:20.606003,0,
0.0023272745,0.0019932336,0.0026116879,0.0024960444,0.0016531713,0.0024210834,0.0028225891,0.002203789,0.0023892655,0.0022478083,0.0,2025-05-05 15:12:20.648408,0,
0.0023210498,0.002007267,0.0026243455,0.0025081534,0.0016634793,0.0024155108,0.0028188212,0.0021734112,0.0023893493,0.0022043372,0.0,2025-05-05 15:12:20.689626,0,
0.0023047547,0.00201605,0.002589536,0.0025001215,0.0016834543,0.0023717044,0.0027891435,0.0021501437,0.0024106845,0.0021785146,0.0,2025-05-05 15:12:20.731900,0,
0.0024067578,0.0020060453,0.002612353,0.0025078843,0.001712416,0.002368433,0.0027783802,0.0021814792,0.0023765436,0.002195927,0.0,2025-05-05 15:12:20.773267,0,
0.0023730816,0.0020166228,0.0026260347,0.0025193905,0.0017033665,0.0023506342,0.0027832552,0.0021424228,0.0023846563,0.0021768787,0.0,2025-05-05 15:12:20.835559,0,
0.0024133718,0.0020164675,0.0026538572,0.0025396296,0.0016996701,0.0023390667,0.0027863786,0.0021019313,0.0023779217,0.0021705816,0.0,2025-05-05 15:12:20.877619,0,
0.00247106,0.0019554552,0.0026279022,0.002583292,0.001719581,0.0023577528,0.0028098202,0.0020758675,0.0023980301,0.002167192,0.0,2025-05-05 15:12:20.919330,0,
0.002421682,0.0019494476,0.002643833,0.002573406,0.0016914984,0.002357004,0.0028140866,0.0020589267,0.0023840687,0.002189207,0.0,2025-05-05 15:12:20.959893,0,
0.0023792433,0.0019475163,0.002639358,0.0025747407,0.00169092,0.0023506966,0.0028096135,0.00205068,0.00236327,0.0021874213,0.0,2025-05-05 15:12:21.002374,0,
0.0023471063,0.0019720723,0.0026317497,0.0025771908,0.0016990349,0.00235004,0.002796376,0.002066269,0.0023652138,0.0022021858,0.0,2025-05-05 15:12:21.044382,0,
0.0022826414,0.0019538268,0.0026538977,0.0025984563,0.001699609,0.0023845485,0.0027888217,0.0020714914,0.0023847094,0.0022212025,0.0,2025-05-05 15:12:21.106728,0,
0.00223784,0.0019749312,0.0026385402,0.0025725353,0.0017176471,0.0024140752,0.0027859383,0.002149368,0.0023912548,0.002213225,0.0,2025-05-05 15:12:21.148388,0,
0.0022375695,0.0019932163,0.002631771,0.0025876786,0.0016920957,0.0024366209,0.0027816389,0.0021969625,0.0023878166,0.0022300887,0.0,2025-05-05 15:12:21.190110,0,
0.0023122155,0.002007206,0.002608246,0.0025664794,0.0016933067,0.0024364563,0.0027726153,0.0022230379,0.002404855,0.002222029,0.0,2025-05-05 15:12:21.232027,0,
0.0022549853,0.0019872414,0.0026150371,0.0025541116,0.0016900213,0.0024455586,0.0027742598,0.0022585315,0.0023941712,0.002192597,0.0,2025-05-05 15:12:21.273335,0,
0.002192293,0.0020201912,0.002595583,0.002542876,0.0016832583,0.0024222862,0.0027701072,0.002320609,0.0023998243,0.002185869,0.0,2025-05-05 15:12:21.336087,0,
0.002280931,0.0020080109,0.0026017767,0.0025215312,0.0016985384,0.0024146861,0.0027606464,0.0023093275,0.0023950099,0.0021982484,0.0,2025-05-05 15:12:21.377657,0,
0.0022830113,0.0020059384,0.002610108,0.0025266076,0.0017052875,0.0024364674,0.0027520848,0.0022843746,0.0023865846,0.0021853617,0.0,2025-05-05 15:12:21.418090,0,
0.0022487508,0.0020170342,0.0026047179,0.0025079327,0.0017303238,0.0024310832,0.002746382,0.0022271322,0.002387934,0.0021876853,0.0,2025-05-05 15:12:21.461071,0,
0.002261729,0.002009609,0.0026422436,0.0025091192,0.0017271009,0.0024113015,0.0027659151,0.0022263625,0.002370049,0.0021722598,0.0,2025-05-05 15:12:21.502794,0,
0.0022616999,0.0019759068,0.0026084704,0.002517113,0.0017294436,0.0024337657,0.002777738,0.0022103118,0.0023835895,0.002188059,0.0,2025-05-05 15:12:21.544360,0,
0.0022130478,0.0019576563,0.002648186,0.0025101998,0.001729735,0.0024441136,0.0027760128,0.0022084552,0.002378741,0.0022112518,0.0,2025-05-05 15:12:21.606960,0,
0.0022299162,0.0019786435,0.0026756315,0.0024882774,0.0017175154,0.002438744,0.0027799865,0.0022153948,0.0023869802,0.0022181026,0.0,2025-05-05 15:12:21.648504,0,
0.0022691002,0.0019730798,0.0026755694,0.002494958,0.0016912111,0.0024462994,0.0027902178,0.0021806948,0.0023737033,0.0021969704,0.0,2025-05-05 15:12:21.690110,0,
0.0023250366,0.0019321188,0.0026914964,0.0025117702,0.0016850794,0.0024603026,0.0027767105,0.0021674358,0.0023505804,0.0022239746,0.0,2025-05-05 15:12:21.731733,0,
0.0023070697,0.0019361245,0.0026950508,0.0025224036,0.0016853827,0.0024658353,0.0027845034,0.0021996049,0.0023335018,0.0022210933,0.0,2025-05-05 15:12:21.773454,0,
0.0023385987,0.0019318134,0.002699222,0.0025245973,0.0016737148,0.0024602278,0.002781913,0.0022227562,0.0023069317,0.0022012629,0.0,2025-05-05 15:12:21.815237,0,
0.0023615614,0.0019169684,0.002710355,0.0025486585,0.0016782521,0.0024634919,0.0027752144,0.0022592277,0.0022989754,0.0022018205,0.0,2025-05-05 15:12:21.878313,0,
0.0022814989,0.0019179815,0.002717162,0.0025369218,0.0016972047,0.002488842,0.0027824999,0.0022615064,0.002331407,0.0021786743,0.0,2025-05-05 15:12:21.919521,0,
0.0022784043,0.0019207689,0.0026700697,0.002541492,0.0016926305,0.0024674593,0.0027704246,0.002238975,0.002324542,0.0021883287,0.0,2025-05-05 15:12:21.961034,0,
0.002281194,0.0019298809,0.002672492,0.0025270856,0.0016713749,0.0024358982,0.00275904,0.0022265564,0.0023386423,0.002167982,0.0,2025-05-05 15:12:22.001949,0,
0.0022609674,0.0019160951,0.0026917104,0.0025114266,0.0016844975,0.0024365343,0.0027460358,0.0021884155,0.0023732714,0.0021791637,0.0,2025-05-05 15:12:22.044315,0,
0.0022058387,0.0019317081,0.0026463617,0.0025128082,0.001692209,0.0024230175,0.0027494768,0.0021917738,0.002369563,0.0021797793,0.0,2025-05-05 15:12:22.106990,0,
0.002176581,0.0019588117,0.002634297,0.002510892,0.0016974881,0.002413037,0.0027618662,0.0021841337,0.0023318182,0.0021817263,0.0,2025-05-05 15:12:22.148556,0,
0.0021562704,0.001972855,0.0025936144,0.0025292162,0.0017227478,0.0023895833,0.002775248,0.00217999,0.0023316958,0.0022063025,0.0,2025-05-05 15:12:22.190156,0,
0.0021854087,0.0019898312,0.0025929327,0.0025235023,0.001736573,0.0023948273,0.002772144,0.0021257587,0.0023451624,0.0022176683,0.0,2025-05-05 15:12:22.231730,0,
0.002247688,0.0020361596,0.0025857333,0.002527982,0.001735945,0.0024082805,0.002771242,0.0021323655,0.0023854468,0.0022189475,0.0,2025-05-05 15:12:22.273362,0,
0.002263076,0.0020492668,0.00255563,0.002534922,0.0017337112,0.0023933176,0.0027782146,0.0021543384,0.0023856754,0.002222357,0.0,2025-05-05 15:12:22.314223,0,
0.0022956098,0.0020350628,0.0025746177,0.0025391716,0.001729932,0.0023975873,0.0027724293,0.002147286,0.0024082933,0.002229259,0.0,2025-05-05 15:12:22.377639,0,
0.0023371023,0.0020763946,0.0025876558,0.002524502,0.0017337999,0.0024137753,0.002773277,0.0021776732,0.002416551,0.0022180912,0.0,2025-05-05 15:12:22.419327,0,
0.0023487299,0.0020679182,0.002597315,0.002559665,0.0017125948,0.0024258005,0.0027545851,0.002220817,0.0024330618,0.0022214735,0.0,2025-05-05 15:12:22.460607,0,
0.0023604142,0.0020596602,0.002588185,0.0025465814,0.0017065515,0.0024086118,0.0027683997,0.0022235173,0.0024427243,0.002207401,0.0,2025-05-05 15:12:22.502734,0,
0.0022996182,0.0020643217,0.0026162376,0.0025608237,0.0017139129,0.0024316653,0.0027614513,0.0022205121,0.0024339454,0.0022015122,0.0,2025-05-05 15:12:22.544287,0,
