FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.019030085,0.016972082,0.02152018,0.020748248,0.014379627,0.020467153,0.022265404,0.018133217,0.017639114,0.019938733,0.005,2025-05-02T17:57:41.342320
0.019613145,0.01715966,0.022445032,0.021644738,0.014494741,0.02126401,0.023254927,0.018500231,0.018159116,0.020813312,0.005,2025-05-02T17:57:41.376802
0.019551428,0.017093416,0.022476953,0.02161487,0.014499725,0.021226758,0.02323167,0.018541265,0.018118218,0.020809757,0.005,2025-05-02T17:57:41.438627
0.01952061,0.017126849,0.022431975,0.021586183,0.01451836,0.021238614,0.02325501,0.018579276,0.0181323,0.020765405,0.005,2025-05-02T17:57:41.480380
0.01944237,0.017149374,0.022427995,0.02160393,0.014517721,0.02125688,0.023219038,0.018630221,0.01810942,0.020713622,0.005,2025-05-02T17:57:41.522062
0.01941983,0.017171979,0.022459805,0.021607982,0.014523545,0.021236107,0.023223221,0.018693546,0.018070947,0.020739159,0.005,2025-05-02T17:57:41.563718
0.019450681,0.017155658,0.022474824,0.021609304,0.014508177,0.021304382,0.023190247,0.01872593,0.018058663,0.020722723,0.005,2025-05-02T17:57:41.603837
0.01950618,0.017185174,0.022539234,0.021596974,0.014490445,0.021329768,0.023185557,0.018724822,0.018005783,0.02072357,0.005,2025-05-02T17:57:41.668212
0.019569801,0.017177442,0.022529034,0.021602934,0.014515071,0.021401528,0.023140816,0.01876058,0.018011438,0.020772308,0.005,2025-05-02T17:57:41.709048
0.0196823,0.017190827,0.022513006,0.021617508,0.014546514,0.02142294,0.023117341,0.018809358,0.018049855,0.02083811,0.005,2025-05-02T17:57:41.751208
0.019522818,0.017294105,0.022515498,0.021509139,0.014464452,0.021366192,0.022993635,0.018776843,0.017983526,0.0208091,0.005,2025-05-02T17:57:41.791616
0.019394405,0.017118603,0.022297325,0.021405736,0.014465988,0.021259317,0.022821683,0.018673731,0.017993191,0.020755721,0.005,2025-05-02T17:57:41.834635
0.019174432,0.017122682,0.02230099,0.021369841,0.014437839,0.021307448,0.022845274,0.018735228,0.017985754,0.020764474,0.005,2025-05-02T17:57:41.876235
0.018887209,0.01711551,0.022396786,0.021387035,0.014471533,0.021325652,0.022798605,0.01871942,0.018072866,0.020831171,0.005,2025-05-02T17:57:41.938712
0.018578926,0.017245349,0.022574307,0.021461666,0.014459416,0.021439793,0.0229398,0.018849205,0.01801821,0.0209381,0.005,2025-05-02T17:57:41.980374
0.018713916,0.017129384,0.022595067,0.021615645,0.014540587,0.02154444,0.023059692,0.01883908,0.018188657,0.021033512,0.005,2025-05-02T17:57:42.022000
0.018795874,0.01709771,0.022595951,0.021629047,0.014501552,0.021537518,0.023026373,0.018829849,0.018211192,0.021020109,0.005,2025-05-02T17:57:42.063712
0.018879509,0.0171085,0.022615423,0.021602653,0.014501626,0.02150339,0.023055693,0.018806083,0.01826468,0.02100712,0.005,2025-05-02T17:57:42.104935
0.019092942,0.017114386,0.022606255,0.021645643,0.014545123,0.021524675,0.023037842,0.018816704,0.018248657,0.020886071,0.005,2025-05-02T17:57:42.167878
0.019210916,0.017097741,0.022640483,0.021662781,0.01456674,0.021523666,0.023042789,0.018777538,0.01822909,0.020745477,0.005,2025-05-02T17:57:42.209539
0.019437136,0.017057536,0.022592893,0.021673024,0.014550562,0.02150372,0.023028318,0.018777005,0.018277476,0.020643847,0.005,2025-05-02T17:57:42.251493
0.019444289,0.01708925,0.022634717,0.021662388,0.01454573,0.021518929,0.023049202,0.018758157,0.018276604,0.020571774,0.005,2025-05-02T17:57:42.291498
0.019416725,0.01711279,0.022641154,0.021696119,0.014511374,0.021534752,0.023053642,0.01872934,0.018231498,0.020530341,0.005,2025-05-02T17:57:42.334569
0.019194497,0.017171348,0.022551814,0.021700077,0.014522341,0.021525439,0.023051197,0.018711314,0.018198684,0.02050739,0.005,2025-05-02T17:57:42.375625
0.019062804,0.017322939,0.022501335,0.021555595,0.014463493,0.021396462,0.022945777,0.018747421,0.018074472,0.020467758,0.005,2025-05-02T17:57:42.438960
