FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.0024208743,0.002081171,0.0026882354,0.0026830756,0.0018743309,0.002495999,0.0028812815,0.002356253,0.002403992,0.0022062084,0.005,2025-05-05T15:26:36.947209
0.0024391054,0.0021446433,0.0027713648,0.0027769534,0.0018773566,0.002602532,0.0029846581,0.0024114829,0.002468423,0.0023071112,0.005,2025-05-05T15:26:36.983563
0.002496329,0.002160344,0.002739376,0.0027770717,0.0018864654,0.0026087344,0.0029962636,0.0023833425,0.0024723667,0.0023361414,0.005,2025-05-05T15:26:37.045729
0.0025148415,0.0021717888,0.0027348294,0.0027940725,0.0018849242,0.0026436802,0.0029876397,0.002368714,0.002478056,0.0023195392,0.005,2025-05-05T15:26:37.087422
0.0024958474,0.0021359301,0.0027383096,0.0027790968,0.0018856482,0.0026606107,0.0029915252,0.0023622105,0.0025158902,0.0023391536,0.005,2025-05-05T15:26:37.127441
0.0024801998,0.0021146135,0.002762841,0.002802701,0.0019290724,0.0026556854,0.0029976813,0.0023381177,0.0025099365,0.0023525446,0.005,2025-05-05T15:26:37.170789
0.0024383666,0.002111787,0.002823709,0.0028005852,0.0019242776,0.0026613923,0.0030054715,0.0023508475,0.0024955045,0.0023601146,0.005,2025-05-05T15:26:37.211955
0.0024362511,0.002092595,0.0028433432,0.0028210545,0.0019318318,0.0026682913,0.0029966328,0.0022975134,0.00251495,0.0023853027,0.005,2025-05-05T15:26:37.274880
0.0023295868,0.0021106165,0.002808849,0.002808226,0.001940863,0.00265446,0.0029824881,0.0022349064,0.0025224008,0.0023986134,0.005,2025-05-05T15:26:37.316600
0.0023360795,0.0021505193,0.0028182836,0.0027906676,0.001912126,0.0026572065,0.0029624368,0.0022363293,0.0025047967,0.0024211975,0.005,2025-05-05T15:26:37.358399
0.0024012935,0.0021328388,0.0028054952,0.002782493,0.0018647056,0.0026189215,0.0029333897,0.0022907562,0.002526361,0.002413538,0.005,2025-05-05T15:26:37.398764
0.0023874564,0.0022021926,0.0028394933,0.0027849807,0.001853957,0.0026042722,0.0029592216,0.0023419708,0.0025025867,0.002407987,0.005,2025-05-05T15:26:37.440786
0.00236176,0.0021908225,0.0028807134,0.0027746554,0.001842932,0.0025976708,0.0029468958,0.0023567537,0.0024835065,0.0023952266,0.005,2025-05-05T15:26:37.483235
0.0022670794,0.0022139028,0.0028751548,0.002785748,0.0018191135,0.0026218304,0.0029693225,0.002434538,0.0024843116,0.0023948178,0.005,2025-05-05T15:26:37.545805
0.0023063642,0.0021967972,0.002896911,0.0028002742,0.0018508049,0.002634462,0.002973363,0.0024445206,0.0024821172,0.002399167,0.005,2025-05-05T15:26:37.587356
0.002334279,0.002153034,0.0028969238,0.0027629603,0.0018879969,0.0026259543,0.0029698836,0.0024636288,0.0024968924,0.0024098512,0.005,2025-05-05T15:26:37.629106
0.0024330611,0.0021347087,0.0028913694,0.0027599218,0.0018962473,0.0026273213,0.002974956,0.0024429162,0.0024883004,0.0024046528,0.005,2025-05-05T15:26:37.670357
0.00249598,0.0021023736,0.00287405,0.002780173,0.0019271163,0.0026050773,0.0029699435,0.0024059548,0.002512266,0.002402048,0.005,2025-05-05T15:26:37.712281
0.0024858841,0.002137445,0.0028950998,0.0027567197,0.0019297044,0.002606243,0.0029953038,0.002418266,0.0025235333,0.002401493,0.005,2025-05-05T15:26:37.774952
0.0025434718,0.0021467395,0.0029183587,0.0027364714,0.0018948221,0.0026061079,0.0029902637,0.002382884,0.0025215861,0.002396224,0.005,2025-05-05T15:26:37.816207
0.0025270672,0.0021393665,0.0029295515,0.0027356925,0.0018359576,0.0026122706,0.0029954098,0.002349805,0.0025457696,0.002393433,0.005,2025-05-05T15:26:37.857532
0.0025698505,0.002159592,0.0029422736,0.002761134,0.0018103777,0.00261492,0.0029774592,0.00229357,0.002534763,0.002402262,0.005,2025-05-05T15:26:37.900019
0.002623441,0.002157719,0.002909194,0.0027478046,0.0017984043,0.0026059547,0.0029824069,0.0022484888,0.002536276,0.0023914338,0.005,2025-05-05T15:26:37.940408
0.0026323602,0.0022173175,0.0029041793,0.0027474992,0.0017921386,0.0025791016,0.0029758178,0.0022567257,0.0025012975,0.002408825,0.005,2025-05-05T15:26:37.983351
0.0026285737,0.0022184933,0.0028661648,0.002715238,0.0018158666,0.0025481503,0.0029637758,0.0022585448,0.0024966775,0.0024117962,0.005,2025-05-05T15:26:38.045748
0.0025876046,0.0022132152,0.002840634,0.0027069817,0.0018515678,0.0025439698,0.0029795289,0.0022775808,0.002486914,0.002400632,0.005,2025-05-05T15:26:38.087380
0.0025519773,0.0022332035,0.0028555712,0.002688501,0.0018730453,0.002549129,0.0029688443,0.0023058192,0.0024765658,0.0023979305,0.005,2025-05-05T15:26:38.128922
0.0025490639,0.0022343085,0.0028672216,0.0026975994,0.0019145152,0.0025528385,0.002993715,0.0023397754,0.002472032,0.0023999931,0.005,2025-05-05T15:26:38.170823
0.002504921,0.0022544367,0.0028644572,0.0027387983,0.0019292111,0.0025426382,0.0029807778,0.0024296436,0.002483986,0.0024417895,0.005,2025-05-05T15:26:38.212241
0.0024919764,0.0022109377,0.002871528,0.0027539749,0.0019331614,0.0025360507,0.0029897012,0.0024830569,0.00247644,0.002431721,0.005,2025-05-05T15:26:38.253948
0.0025184206,0.002174754,0.0028890774,0.0027413594,0.0019097687,0.002531066,0.0029838611,0.0024891635,0.0024743385,0.0024330094,0.005,2025-05-05T15:26:38.316981
0.0025341767,0.0021120298,0.002863335,0.0027391717,0.0019002885,0.002531626,0.0029923345,0.0024664574,0.0024871987,0.002420473,0.005,2025-05-05T15:26:38.358328
0.0024664882,0.002107109,0.0028918427,0.0027256748,0.0018828284,0.002544275,0.0029918463,0.0024363685,0.0024920406,0.0024240708,0.005,2025-05-05T15:26:38.399943
0.0024663133,0.0020958486,0.0028951415,0.0027121052,0.0018840989,0.0025518585,0.0029899785,0.002391123,0.0024859633,0.002439971,0.005,2025-05-05T15:26:38.441697
0.0024045955,0.002068918,0.002880914,0.0027270345,0.0018836043,0.0025494606,0.002996755,0.002378887,0.002517828,0.0024536445,0.005,2025-05-05T15:26:38.483119
0.0023829872,0.0020616017,0.0029018212,0.002725731,0.0018672602,0.0025530253,0.0029809624,0.0023897807,0.0025100661,0.0024464515,0.005,2025-05-05T15:26:38.545826
0.0023134337,0.0020607458,0.0028470443,0.0027284757,0.0018466108,0.0025540607,0.0030108702,0.002366068,0.00250699,0.0024381273,0.005,2025-05-05T15:26:38.587551
0.0022278018,0.0020786852,0.0028044633,0.0027175897,0.0018340334,0.0025349837,0.0029981593,0.0023465343,0.0024938497,0.002440867,0.005,2025-05-05T15:26:38.629247
0.002306614,0.0020650548,0.002793672,0.0027059088,0.0018291181,0.0025165235,0.0029919737,0.0023683673,0.0024812492,0.0024152007,0.005,2025-05-05T15:26:38.670824
0.0023449266,0.0021004141,0.002755787,0.00269925,0.0018039695,0.0025584723,0.0029831016,0.002389893,0.002505895,0.002406654,0.005,2025-05-05T15:26:38.712540
0.002423356,0.0021357809,0.002743154,0.0027211278,0.0018281225,0.0025651725,0.0029865736,0.0023474286,0.0025006698,0.0024093252,0.005,2025-05-05T15:26:38.752575
0.0024819463,0.0021815924,0.0027703585,0.0027204107,0.0018633871,0.0025930034,0.0029907103,0.0023389263,0.0025054712,0.0024063578,0.005,2025-05-05T15:26:38.816437
0.0025596053,0.0022002587,0.0027583644,0.0027290776,0.0018738193,0.0026049565,0.0030144593,0.0023138179,0.002565356,0.0024230094,0.005,2025-05-05T15:26:38.858155
0.002531702,0.002222326,0.0027417704,0.0027363799,0.0019029904,0.002624958,0.0030316194,0.0022533904,0.002578628,0.0024098812,0.005,2025-05-05T15:26:38.899729
0.002543361,0.002225658,0.0027747145,0.002734368,0.0019181083,0.0026128262,0.0030310645,0.0022536707,0.002559132,0.0023890564,0.005,2025-05-05T15:26:38.941502
0.0025062559,0.0022705877,0.0027631158,0.0027471276,0.0019212117,0.0025994356,0.0030357526,0.0022851669,0.0025589974,0.0024082065,0.005,2025-05-05T15:26:38.983369
0.0024415704,0.0022013646,0.0027896215,0.002725211,0.0019115922,0.00260945,0.0030025637,0.0023400793,0.0025465712,0.0024066863,0.005,2025-05-05T15:26:39.025091
0.0024020136,0.0022237767,0.0027901905,0.002729672,0.001881113,0.0026178295,0.0029999695,0.00233407,0.0025374156,0.0024027154,0.005,2025-05-05T15:26:39.086210
0.002336963,0.0021676414,0.0027793623,0.0027414938,0.0018621089,0.0025933762,0.0030046776,0.0023341386,0.0025139432,0.0023955076,0.005,2025-05-05T15:26:39.129168
0.002273516,0.002181976,0.0027914257,0.0027608136,0.0018263955,0.0025804248,0.0030055647,0.0023816803,0.0024968893,0.0023846384,0.005,2025-05-05T15:26:39.170739
0.0023261907,0.0021341748,0.0028080964,0.0027656727,0.0018220621,0.0025720631,0.0029999658,0.0024037934,0.0024830706,0.002391293,0.005,2025-05-05T15:26:39.211120
0.002288561,0.0021419497,0.0027955049,0.0027625477,0.0018534609,0.002558849,0.0030002755,0.002406189,0.0025045862,0.0023949887,0.005,2025-05-05T15:26:39.254109
0.0023217986,0.002136563,0.0027925011,0.0027391512,0.001853695,0.0025519922,0.0029742913,0.0024348833,0.002490536,0.0023874233,0.005,2025-05-05T15:26:39.315077
0.0023081684,0.002163261,0.0027920008,0.002717256,0.0018591399,0.0025438971,0.0029578782,0.0024656036,0.0024921438,0.0023917863,0.005,2025-05-05T15:26:39.358159
0.0023156512,0.0021655231,0.002781094,0.002704899,0.0018409586,0.0025400731,0.002959284,0.0024684875,0.0024771008,0.0023912909,0.005,2025-05-05T15:26:39.399944
0.0023063107,0.0022742762,0.00277819,0.002704477,0.0018742979,0.0025434415,0.0029693341,0.0024932341,0.002500656,0.0023805697,0.005,2025-05-05T15:26:39.440092
0.0022558752,0.0022470306,0.0027616662,0.0027151445,0.0018646054,0.0025383062,0.0029916468,0.0025113611,0.002504924,0.0024178056,0.005,2025-05-05T15:26:39.482410
0.002351802,0.0022566412,0.0027882576,0.0027083512,0.0018475774,0.0025196227,0.003010292,0.0024654327,0.0025399395,0.0024148142,0.005,2025-05-05T15:26:39.524036
0.0023580089,0.0022353097,0.0028103974,0.0026955248,0.001836448,0.0025317003,0.003004978,0.0024194564,0.0025634253,0.0024185986,0.005,2025-05-05T15:26:39.587428
0.00235505,0.0022335413,0.0028210583,0.002687038,0.0018371212,0.002525619,0.003012943,0.002347851,0.0025684424,0.0024398125,0.005,2025-05-05T15:26:39.628968
0.0023256976,0.0021733886,0.0028051026,0.0027144705,0.0018356886,0.0025144452,0.0030085153,0.0022939928,0.0025793768,0.0024300748,0.005,2025-05-05T15:26:39.671389
0.0023272817,0.0021585827,0.002792787,0.002703177,0.0018725141,0.0025264332,0.003012357,0.0022361414,0.002585107,0.0024264473,0.005,2025-05-05T15:26:39.711142
0.0023713375,0.0021664882,0.0028090836,0.0027027377,0.0018885169,0.0025185568,0.003010394,0.002248499,0.0025599955,0.00241852,0.005,2025-05-05T15:26:39.753187
0.002417641,0.0021453134,0.0028220841,0.0026994497,0.0018783527,0.002526675,0.0030127282,0.0022838786,0.0025553105,0.002419387,0.005,2025-05-05T15:26:39.795098
0.0023999629,0.0021720768,0.002835871,0.0027059687,0.0018641757,0.0025522313,0.0029933152,0.0022789673,0.002513784,0.0024114246,0.005,2025-05-05T15:26:39.858213
0.0024053329,0.0022020533,0.0028346882,0.002698895,0.0018817298,0.0025429036,0.0029861524,0.0023011449,0.002517942,0.0024100798,0.005,2025-05-05T15:26:39.899892
0.0023264796,0.0022559331,0.0028220883,0.0027064104,0.0018838849,0.002533252,0.0029829056,0.0023140023,0.002488218,0.0023742854,0.005,2025-05-05T15:26:39.941468
0.0022978634,0.0022308088,0.002801847,0.0027068986,0.0018814588,0.0025240744,0.0029506197,0.002297024,0.0025152098,0.002374199,0.005,2025-05-05T15:26:39.983231
0.0023571784,0.0021804075,0.0028290905,0.0027238168,0.001873215,0.0025583862,0.0029630868,0.0023104127,0.002545993,0.0023614403,0.005,2025-05-05T15:26:40.024896
0.0023992886,0.0021699965,0.002839476,0.002732809,0.0018737195,0.0025695313,0.0029719945,0.0022795505,0.002566659,0.0023779587,0.005,2025-05-05T15:26:40.085781
0.0024353066,0.0021527372,0.0028679303,0.0027352972,0.0018665247,0.0025784136,0.0029758592,0.0023133613,0.0025739733,0.0023907206,0.005,2025-05-05T15:26:40.128800
0.0024419297,0.0021099,0.0028872048,0.0027817339,0.0018796929,0.002591229,0.0029987255,0.0023193136,0.0025948961,0.0024124621,0.005,2025-05-05T15:26:40.169766
0.0024631277,0.0021207333,0.0028579303,0.0027841055,0.0018765752,0.0025783465,0.0030048618,0.002309238,0.0026169783,0.0024116447,0.005,2025-05-05T15:26:40.212472
0.0024946074,0.0021094268,0.0028655762,0.002754054,0.0018799165,0.0025575156,0.0029929217,0.0023126015,0.0026422685,0.0024179749,0.005,2025-05-05T15:26:40.254067
0.002550368,0.0021255726,0.002862205,0.002738791,0.0018709513,0.0025993541,0.002995688,0.0023137492,0.002636568,0.0024292984,0.005,2025-05-05T15:26:40.295798
0.002487295,0.0021188117,0.0028651375,0.0027367764,0.0018648135,0.0026180018,0.0030075142,0.0023063938,0.0026075342,0.002446731,0.005,2025-05-05T15:26:40.358362
0.0024345943,0.0021451905,0.002859871,0.002732039,0.0018779859,0.0026326622,0.0030035886,0.002312675,0.0025868395,0.0024572494,0.005,2025-05-05T15:26:40.400026
0.0024226466,0.0021267696,0.0028113972,0.0026918338,0.0018844558,0.0026314901,0.0030148586,0.0023084423,0.0025620342,0.0024410782,0.005,2025-05-05T15:26:40.441515
0.002334982,0.0021235165,0.0027932827,0.0027124905,0.0018886869,0.0026073607,0.0030022953,0.0023608268,0.0025445623,0.0024460526,0.005,2025-05-05T15:26:40.483377
0.0023038383,0.0020871707,0.0028154438,0.0026960166,0.0018988167,0.0026167964,0.002975297,0.0023496393,0.0025574183,0.0024567016,0.005,2025-05-05T15:26:40.524964
0.0023306808,0.0021167102,0.0027907938,0.0026679237,0.0018685815,0.002592338,0.0029716599,0.0023582445,0.002542259,0.0024297377,0.005,2025-05-05T15:26:40.565422
0.0023304746,0.0020738232,0.0027348835,0.002669626,0.001851075,0.002554584,0.0029400368,0.002387549,0.0025394727,0.0024329566,0.005,2025-05-05T15:26:40.628337
0.0023033388,0.002113165,0.0027403287,0.0026713605,0.0018201346,0.0025725833,0.002940714,0.0023813448,0.0025077814,0.0024344632,0.005,2025-05-05T15:26:40.670781
0.0022774586,0.002121768,0.0027147564,0.0026919285,0.0018227003,0.0025778397,0.0029409542,0.0023869425,0.002533238,0.0024320171,0.005,2025-05-05T15:26:40.710902
0.0022520183,0.0021426952,0.002717437,0.0027057542,0.0017954139,0.002596466,0.0029568577,0.0024067836,0.0025290044,0.0024209605,0.005,2025-05-05T15:26:40.754185
0.002376987,0.0021700948,0.0026960534,0.002734186,0.0018214465,0.0025937178,0.0029848404,0.002432872,0.0025474182,0.0024178687,0.005,2025-05-05T15:26:40.795632
0.002385118,0.0021485,0.002725734,0.0027298552,0.0018340525,0.0026110844,0.0029801766,0.0024623908,0.0025156145,0.0024129495,0.005,2025-05-05T15:26:40.858308
0.0024407436,0.0020833584,0.0027842831,0.0027570827,0.0018407744,0.002625533,0.0029769496,0.0024530287,0.0025216537,0.0024491425,0.005,2025-05-05T15:26:40.899863
0.0024622956,0.00209951,0.0028083038,0.0027381545,0.0018656418,0.0026083058,0.0029864071,0.0024144417,0.0025182012,0.0024449918,0.005,2025-05-05T15:26:40.941604
0.0024641098,0.0020537868,0.0028311345,0.002722427,0.0018896725,0.0025965844,0.0030083146,0.0023731631,0.0025113532,0.0024325373,0.005,2025-05-05T15:26:40.983359
0.0024751443,0.0020514096,0.002826365,0.0027124488,0.0019029763,0.002590331,0.0030107151,0.002398202,0.0025372142,0.0024409231,0.005,2025-05-05T15:26:41.024575
