FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.0020830613,0.0019644743,0.0025496867,0.0024835055,0.0017392887,0.0023982995,0.0026975272,0.0022329146,0.002325556,0.0021040703,0.01818181818181818,2025-05-05T14:14:11.518843
0.0021033278,0.0020129143,0.0026631346,0.0025545317,0.0017585421,0.0024869973,0.002807956,0.002262123,0.0023931176,0.0022121833,0.01818181818181818,2025-05-05T14:14:11.555359
0.0020381545,0.0019838803,0.00264737,0.002555814,0.001779558,0.0024578595,0.0027971268,0.0022576565,0.002377466,0.0022182562,0.01818181818181818,2025-05-05T14:14:11.618257
0.0020842191,0.0019427111,0.0026273367,0.0025624414,0.0017663363,0.002449879,0.002804263,0.002256605,0.0024177223,0.002229005,0.01818181818181818,2025-05-05T14:14:11.658449
0.0021704177,0.0019799287,0.0025849426,0.0025713479,0.0017782557,0.0024466163,0.002794646,0.0022678308,0.002414644,0.0022209685,0.01818181818181818,2025-05-05T14:14:11.701455
0.0022172031,0.0019833953,0.0025997325,0.0025307937,0.0017788411,0.0024458196,0.0027997892,0.0022521534,0.0023690825,0.0022248107,0.01818181818181818,2025-05-05T14:14:11.743046
0.0022766232,0.0019946403,0.0026035903,0.0025433619,0.0017818951,0.0024451753,0.0028102302,0.0022267702,0.0023847574,0.0022640687,0.01818181818181818,2025-05-05T14:14:11.785049
0.002307721,0.0019823413,0.0026195573,0.0025516683,0.0017745213,0.0024397133,0.002817224,0.0022259199,0.0023848223,0.0022637402,0.01818181818181818,2025-05-05T14:14:11.847290
0.0022834898,0.0020251565,0.0026824726,0.0025677457,0.0017652223,0.002406495,0.0028155164,0.0022661379,0.002395772,0.002262868,0.01818181818181818,2025-05-05T14:14:11.888932
0.0023279102,0.0020070951,0.0026617548,0.0025592237,0.0017717048,0.0024133744,0.002810869,0.0022746625,0.0023997177,0.002254113,0.01818181818181818,2025-05-05T14:14:11.930685
0.0023458137,0.002052874,0.0026648464,0.002563162,0.0017759334,0.0023981272,0.0028196867,0.0022360245,0.0023817788,0.0022344084,0.01818181818181818,2025-05-05T14:14:11.972643
0.0023553686,0.0020732733,0.0026683593,0.0026039751,0.0018087954,0.0023810584,0.002824014,0.0022024573,0.002351072,0.0022391337,0.01818181818181818,2025-05-05T14:14:12.013917
0.0022639479,0.0020647019,0.0027012648,0.0026489655,0.0018254587,0.0023806707,0.0028188736,0.0021543803,0.0023356806,0.002210873,0.01818181818181818,2025-05-05T14:14:12.055544
0.002237502,0.0020418547,0.002713535,0.002622741,0.0018130424,0.0023983757,0.0028111215,0.0021415362,0.0023654539,0.0022062368,0.01818181818181818,2025-05-05T14:14:12.118108
0.0022414355,0.0020596134,0.002753384,0.0026274887,0.0017850561,0.0023904485,0.0027993063,0.0021011666,0.0023694388,0.0022225128,0.01818181818181818,2025-05-05T14:14:12.159678
0.0022415537,0.0020378882,0.0027692225,0.0026584407,0.0017526797,0.0024026113,0.0027882636,0.0020923356,0.0023690774,0.0022079577,0.01818181818181818,2025-05-05T14:14:12.201222
0.0022996424,0.0020474708,0.0027526224,0.0026777615,0.0017241915,0.002410154,0.0027868492,0.0020906972,0.0023688208,0.002167177,0.01818181818181818,2025-05-05T14:14:12.243280
0.0022602794,0.002036118,0.0027202463,0.0026521757,0.0017305623,0.0024250508,0.002760403,0.0020588527,0.0023906054,0.002188743,0.01818181818181818,2025-05-05T14:14:12.284854
0.0022150273,0.0020470899,0.0026970862,0.002656268,0.0017372111,0.0024491316,0.002760923,0.002058928,0.002420451,0.0021906218,0.01818181818181818,2025-05-05T14:14:12.347209
0.0022052026,0.002020483,0.002723142,0.0026409868,0.0017502625,0.002460774,0.002756019,0.0021020083,0.0024117723,0.0021878267,0.01818181818181818,2025-05-05T14:14:12.388909
0.0022356762,0.0020327026,0.002741674,0.0026431002,0.0017525587,0.002498189,0.0027890487,0.0021068358,0.002383523,0.002212735,0.01818181818181818,2025-05-05T14:14:12.431119
0.0021947743,0.002009747,0.0027430311,0.0026403584,0.0017609311,0.0024822445,0.002812106,0.0020533293,0.002363846,0.0021898497,0.01818181818181818,2025-05-05T14:14:12.471899
0.0021324584,0.0020097652,0.0027622578,0.0025852527,0.0017733724,0.0024539859,0.0027982243,0.0020430197,0.002348837,0.0022108236,0.01818181818181818,2025-05-05T14:14:12.514128
0.0021524322,0.0019683647,0.0027538969,0.0025485908,0.0017940523,0.0024219172,0.0027870126,0.002096726,0.0023601798,0.0021943136,0.01818181818181818,2025-05-05T14:14:12.555796
0.0021551019,0.0020167888,0.0027556845,0.0025534912,0.001773491,0.0024162896,0.0027990812,0.0020910644,0.0023756824,0.0021845463,0.01818181818181818,2025-05-05T14:14:12.617905
0.002164246,0.0020188305,0.0027623659,0.002575363,0.0017641733,0.002397231,0.0028004255,0.002109681,0.0023830503,0.0022028883,0.01818181818181818,2025-05-05T14:14:12.659947
0.0022118343,0.0020435068,0.0027294315,0.0025280851,0.0017513206,0.0023523623,0.0028004525,0.0021615983,0.0023707252,0.0022293446,0.01818181818181818,2025-05-05T14:14:12.701595
0.0021873184,0.0021031462,0.002721605,0.0025399774,0.0017578268,0.0023292506,0.002810869,0.002218165,0.0024009843,0.0022119933,0.01818181818181818,2025-05-05T14:14:12.743162
0.0022193424,0.002141448,0.00269544,0.002557324,0.0017707021,0.002342354,0.0028144016,0.002290967,0.0024195097,0.002220391,0.01818181818181818,2025-05-05T14:14:12.785024
0.002225295,0.0021383567,0.00267871,0.0025550295,0.0017828683,0.0023479129,0.0028120487,0.0023106332,0.0024425127,0.0022451757,0.01818181818181818,2025-05-05T14:14:12.826368
0.0021657217,0.002112688,0.0026552123,0.0025143612,0.0017813205,0.0023487099,0.0027827714,0.0022900144,0.0024257929,0.002256267,0.01818181818181818,2025-05-05T14:14:12.889489
0.0021919284,0.002110377,0.0026426376,0.0024950653,0.0017793918,0.0023549318,0.002757331,0.0022857017,0.002404577,0.0022525163,0.01818181818181818,2025-05-05T14:14:12.930673
