FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.0022148995,0.001965666,0.0025929331,0.002450172,0.00181653,0.0023811895,0.00269851,0.0021231794,0.002354603,0.0022048834,0.01818181818181818,2025-05-05T14:16:28.388716
0.0022684636,0.0020000557,0.0027044287,0.002563086,0.0018370091,0.0024685054,0.002808087,0.0021848187,0.002402402,0.002293703,0.01818181818181818,2025-05-05T14:16:28.425369
0.00219505,0.0020711846,0.0027628539,0.0025910283,0.0018298813,0.002458965,0.0027876683,0.0021900116,0.0024114468,0.0022846689,0.01818181818181818,2025-05-05T14:16:28.487999
0.0022140304,0.0020655366,0.0027528848,0.0026220565,0.0018450542,0.0024764764,0.0028015212,0.0022251473,0.0024090318,0.002284812,0.01818181818181818,2025-05-05T14:16:28.529024
0.0022715968,0.0020764428,0.0027535746,0.002634099,0.0018148365,0.0024956658,0.0027770184,0.0022243822,0.0024037308,0.002262602,0.01818181818181818,2025-05-05T14:16:28.570002
0.002339141,0.0020306474,0.002744803,0.0026135917,0.0017849159,0.0025079178,0.0027974106,0.0022097072,0.0023955312,0.0022494148,0.01818181818181818,2025-05-05T14:16:28.612738
0.0023585134,0.0020074924,0.0027344325,0.0026504125,0.0017565932,0.002495815,0.0027868683,0.0021880094,0.0023884291,0.0022470944,0.01818181818181818,2025-05-05T14:16:28.654959
0.002386908,0.001969095,0.002707563,0.0026097076,0.0017520479,0.0025016142,0.0027793234,0.0021999108,0.0023757634,0.0022608899,0.01818181818181818,2025-05-05T14:16:28.717542
0.0023064334,0.001981419,0.0027106232,0.0026360736,0.0017600092,0.0024956684,0.002764135,0.0022117107,0.002386522,0.0022544025,0.01818181818181818,2025-05-05T14:16:28.758225
0.002320562,0.0019773839,0.0027197686,0.0026132239,0.0017903713,0.0024637524,0.0027556927,0.002161066,0.002384603,0.0022441517,0.01818181818181818,2025-05-05T14:16:28.801035
0.0021750932,0.0019765391,0.0026957018,0.0026213075,0.0018108431,0.0024151765,0.0027381622,0.0021233913,0.0024046963,0.0022226486,0.01818181818181818,2025-05-05T14:16:28.841504
0.0021969918,0.001901818,0.002688037,0.002620062,0.0018318789,0.0024023831,0.0027331766,0.0021369848,0.0024027762,0.0022216674,0.01818181818181818,2025-05-05T14:16:28.883189
0.0020973135,0.001962186,0.0026944953,0.0026165606,0.0018191473,0.0024103574,0.0027530408,0.0021035792,0.0023931495,0.002261783,0.01818181818181818,2025-05-05T14:16:28.925708
0.0021028437,0.0020088602,0.002704423,0.0025915413,0.0018047885,0.0024026644,0.0027609945,0.002102333,0.0023826016,0.0022462474,0.01818181818181818,2025-05-05T14:16:28.988412
