FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.0022840218,0.0019465287,0.002566335,0.0025420187,0.0017571609,0.002418633,0.0027384327,0.0022317213,0.0023277176,0.0022253622,0.05,2025-05-05T13:55:05.038864
0.0022941015,0.0020392297,0.0026724527,0.0026125577,0.0017842588,0.0025195028,0.0028615273,0.0023061961,0.0023785853,0.002318535,0.05,2025-05-05T13:55:05.075589
0.002318015,0.0020668255,0.002674304,0.002616445,0.0017773492,0.0025245203,0.0028738282,0.002308289,0.0023756064,0.002357272,0.05,2025-05-05T13:55:05.137627
0.0023087184,0.0020798012,0.0026567937,0.0025970696,0.0017856574,0.0025006237,0.0028786662,0.0023505292,0.0023610813,0.0023443676,0.05,2025-05-05T13:55:05.178147
0.0023558072,0.002062651,0.0026581145,0.002582162,0.0017669825,0.0024633193,0.0028700004,0.0023447033,0.0023715312,0.0023530412,0.05,2025-05-05T13:55:05.220638
0.0023992145,0.0020896688,0.0027009503,0.0025587992,0.0017673165,0.0024718563,0.0028645655,0.0022713714,0.002350603,0.002355149,0.05,2025-05-05T13:55:05.262154
0.0024018514,0.0020777474,0.0026985449,0.0025640696,0.001753362,0.0024572567,0.002871076,0.0022531382,0.0023240761,0.002362183,0.05,2025-05-05T13:55:05.304012
0.0023668085,0.002068437,0.0026812216,0.002557672,0.00173489,0.0024825563,0.0028684149,0.002261177,0.002304381,0.002357914,0.05,2025-05-05T13:55:05.366440
0.0023615658,0.002069167,0.002683366,0.0025706014,0.0017327574,0.0024885659,0.0028434775,0.002296825,0.002311848,0.002367108,0.05,2025-05-05T13:55:05.408152
0.0023037198,0.0020438316,0.0027383312,0.00257202,0.0017278547,0.0024787977,0.0028462783,0.0023200065,0.0022942168,0.002369396,0.05,2025-05-05T13:55:05.450043
0.00226539,0.0020298962,0.0027615495,0.002559719,0.0017314485,0.0024599652,0.0028510734,0.002261025,0.0022977614,0.0023417997,0.05,2025-05-05T13:55:05.492525
0.0022648552,0.0020782142,0.0027697776,0.0025848567,0.0017455005,0.0024415038,0.0028409816,0.0022555427,0.0022931353,0.00233292,0.05,2025-05-05T13:55:05.532376
0.0022660173,0.0020940118,0.0027542382,0.0025957497,0.0017546784,0.0024225693,0.002842882,0.0022508455,0.0023103023,0.0023045798,0.05,2025-05-05T13:55:05.575747
0.0022213128,0.002079742,0.0027704092,0.0025716415,0.0017670653,0.002405744,0.0028352686,0.002292999,0.0023185418,0.0023219797,0.05,2025-05-05T13:55:05.638044
0.0022271206,0.002079625,0.0027466216,0.0025890404,0.0017724612,0.0024122265,0.002825737,0.0023233262,0.0023148258,0.002317455,0.05,2025-05-05T13:55:05.679808
0.0022013634,0.0021035052,0.002741129,0.0025910973,0.0017771907,0.0024281736,0.0028405893,0.0022969274,0.0022971977,0.0023143785,0.05,2025-05-05T13:55:05.721574
0.0022169182,0.0020869677,0.0027337077,0.0026165955,0.001796994,0.002440336,0.0028523628,0.0023036513,0.0023258762,0.0023168535,0.05,2025-05-05T13:55:05.763042
0.002173248,0.0020633673,0.0027371543,0.0026338622,0.0017971256,0.0024339207,0.002877005,0.00230825,0.002349699,0.002313217,0.05,2025-05-05T13:55:05.804074
0.0020822072,0.0020466833,0.0027030385,0.0026252398,0.0017858673,0.002459467,0.0028961156,0.0023296168,0.0023810836,0.002296304,0.05,2025-05-05T13:55:05.867368
0.0021643848,0.0019888384,0.002691543,0.0026008778,0.0017823615,0.0024708365,0.0028897824,0.002342893,0.0023849632,0.0022944785,0.05,2025-05-05T13:55:05.909014
0.002212119,0.0019744753,0.002685567,0.0026119347,0.0017733439,0.0024609114,0.002882293,0.0023023398,0.0023802875,0.0023024299,0.05,2025-05-05T13:55:05.950809
0.0022195552,0.00197926,0.0026634347,0.0025971013,0.0017562688,0.0024476647,0.0028877629,0.002309248,0.002395404,0.002293329,0.05,2025-05-05T13:55:05.990960
0.0021940344,0.0019861711,0.0026435617,0.0025839473,0.0017327039,0.0024349196,0.0028742964,0.002314717,0.002372263,0.00229417,0.05,2025-05-05T13:55:06.034082
0.00232033,0.0019836791,0.0026430623,0.0025688866,0.0017451739,0.0024231013,0.0028868099,0.002306213,0.0023507643,0.0022899609,0.05,2025-05-05T13:55:06.075808
0.0022745184,0.0020372411,0.002642719,0.0025902032,0.0017570289,0.0024167239,0.002901801,0.0022722695,0.0023146314,0.0022847422,0.05,2025-05-05T13:55:06.138146
0.002320662,0.0021003988,0.0026307807,0.002564353,0.0017786657,0.0023894543,0.0028922632,0.0022489254,0.0022987826,0.0022783785,0.05,2025-05-05T13:55:06.179859
0.002328401,0.002125874,0.0026389027,0.0025423618,0.0017701435,0.0023957938,0.0028708975,0.0022454285,0.0022585513,0.0022601003,0.05,2025-05-05T13:55:06.221562
0.002336346,0.0021491735,0.0026338678,0.0025406627,0.0017708649,0.002371769,0.0028542054,0.0022045416,0.0022342696,0.0022629432,0.05,2025-05-05T13:55:06.263268
0.002268878,0.002153467,0.0026501059,0.0025340514,0.0017568032,0.0023971042,0.0028607277,0.0022227247,0.002241352,0.0022621932,0.05,2025-05-05T13:55:06.304774
0.0022952196,0.0021172876,0.00262974,0.002558642,0.0017774435,0.002406968,0.002877369,0.0022859545,0.0022532572,0.0022431435,0.05,2025-05-05T13:55:06.346419
0.002316571,0.00209411,0.0026251706,0.0025818103,0.001766771,0.002432554,0.0028976114,0.0022870542,0.002255658,0.0022577278,0.05,2025-05-05T13:55:06.408687
0.002339531,0.0020348344,0.0026316014,0.0025784036,0.0017732894,0.002470786,0.0028962712,0.0023082995,0.0022766683,0.002273066,0.05,2025-05-05T13:55:06.449674
0.0023540058,0.002026908,0.0026825739,0.0025893736,0.00179011,0.0025010118,0.0029016903,0.0023200393,0.0023207257,0.0022811382,0.05,2025-05-05T13:55:06.491132
0.0023378269,0.0020236308,0.0026988396,0.002589466,0.0018043958,0.0025225326,0.0028927836,0.002296602,0.002348743,0.002267432,0.05,2025-05-05T13:55:06.533850
0.0023666765,0.0020225127,0.0026870691,0.0025749195,0.0018002107,0.0025382366,0.00288782,0.0022525538,0.0023547963,0.002273026,0.05,2025-05-05T13:55:06.575446
0.0023656646,0.0019822903,0.0026991563,0.0025899317,0.001809072,0.00253153,0.0028980677,0.002217314,0.0023556992,0.0022797987,0.05,2025-05-05T13:55:06.637905
0.0023257388,0.001983357,0.002647073,0.0025703434,0.001761016,0.0025062843,0.0028952349,0.0022156115,0.0023685459,0.0022745153,0.05,2025-05-05T13:55:06.679721
0.0022784285,0.0020223195,0.0026825343,0.002587272,0.0017295319,0.002494838,0.0028891498,0.0022299134,0.0023661216,0.002281794,0.05,2025-05-05T13:55:06.721290
0.0022410497,0.0019988113,0.0026916696,0.0026017851,0.0016869496,0.0025097253,0.0028846334,0.002235287,0.0023489578,0.002265551,0.05,2025-05-05T13:55:06.763126
0.0022830432,0.0020037813,0.002668088,0.0025826062,0.0017011423,0.00249945,0.0028896031,0.002268305,0.002333957,0.0022924496,0.05,2025-05-05T13:55:06.804850
0.0023025363,0.0020080341,0.0026525322,0.002546283,0.00167535,0.0024737502,0.0028848876,0.0022912004,0.002317601,0.0023017176,0.05,2025-05-05T13:55:06.846903
0.0023728313,0.0019961689,0.0026206688,0.0025282123,0.0016759369,0.0024567484,0.0028663205,0.0023097137,0.0023008103,0.0022747132,0.05,2025-05-05T13:55:06.909013
0.0023706276,0.0019782253,0.0026021902,0.0025409944,0.001722681,0.0024464305,0.0028671918,0.0023361435,0.0023148379,0.0022729088,0.05,2025-05-05T13:55:06.950586
0.0023951172,0.0019870047,0.002595978,0.002542718,0.0017367197,0.0024444766,0.0028676896,0.0023213788,0.0023255341,0.0022630494,0.05,2025-05-05T13:55:06.992338
0.0023522163,0.0020301503,0.0026182272,0.0025720818,0.001750613,0.0024975927,0.002868014,0.002281283,0.0023385328,0.0022785119,0.05,2025-05-05T13:55:07.034138
0.0023716274,0.0020035221,0.0025876781,0.0025883128,0.0017681288,0.0025096752,0.0028693867,0.0022302351,0.0023586832,0.0022731603,0.05,2025-05-05T13:55:07.075476
0.0024439795,0.0020192969,0.0026262926,0.002563279,0.0017630141,0.0025139928,0.0028687343,0.0022175265,0.0023571618,0.0022788567,0.05,2025-05-05T13:55:07.117396
0.0023644483,0.0020511155,0.0025741793,0.0025544628,0.0017650361,0.0025035301,0.0028738433,0.0022633448,0.0023650508,0.0022592912,0.05,2025-05-05T13:55:07.178562
0.002289475,0.0020329896,0.0025865883,0.0025786848,0.0017508338,0.0024860073,0.002867037,0.002277022,0.0024031505,0.0022718185,0.05,2025-05-05T13:55:07.221521
0.0023658997,0.0020335035,0.0026065505,0.0025974412,0.0017625777,0.0024650884,0.0028620947,0.0023050704,0.0023614403,0.0022703714,0.05,2025-05-05T13:55:07.263155
0.002365257,0.0020205125,0.0026102234,0.0025867964,0.0017477004,0.0024748344,0.0028569647,0.0023570787,0.0023665596,0.0022691,0.05,2025-05-05T13:55:07.305127
0.002306685,0.002011482,0.0026524332,0.002607863,0.0017399369,0.0024885717,0.002858581,0.0024193632,0.0023897318,0.0022844935,0.05,2025-05-05T13:55:07.346627
0.0022981581,0.0020066472,0.0026700457,0.0026087647,0.0017550732,0.0024753765,0.0028633277,0.0024008392,0.0023619572,0.0023072674,0.05,2025-05-05T13:55:07.407855
0.0023132246,0.0020442891,0.002685988,0.0026156984,0.0017474237,0.0024698912,0.00288091,0.0023983072,0.0023428549,0.0023172705,0.05,2025-05-05T13:55:07.449963
0.002298103,0.0020543719,0.0026790104,0.002622325,0.001763748,0.0024534655,0.0028608872,0.0023196784,0.0023438341,0.002312597,0.05,2025-05-05T13:55:07.491022
0.0023275176,0.002025587,0.0026918347,0.0026077745,0.0017632041,0.002441143,0.002834481,0.002267771,0.002326089,0.0023238438,0.05,2025-05-05T13:55:07.532608
0.0023187895,0.0020589666,0.0027246084,0.0026205375,0.0017518296,0.0024423115,0.0028435828,0.0022986548,0.0023014294,0.0023051293,0.05,2025-05-05T13:55:07.574763
0.002277669,0.002108865,0.0027580515,0.00262592,0.0017676095,0.0024121448,0.0028403257,0.0023092057,0.0023115252,0.0023280382,0.05,2025-05-05T13:55:07.616445
0.002284211,0.0021382284,0.002779294,0.0026424925,0.0017727059,0.0024372581,0.002850844,0.002300512,0.0023120947,0.002332879,0.05,2025-05-05T13:55:07.678965
0.0023476875,0.0020883032,0.0028015657,0.0026747861,0.0017883708,0.002453839,0.0028721665,0.0023472942,0.0022889741,0.0023375605,0.05,2025-05-05T13:55:07.721460
0.0023321803,0.0020721692,0.002805787,0.0026587262,0.0017728675,0.0024575468,0.0028453344,0.0023310862,0.00225427,0.002341898,0.05,2025-05-05T13:55:07.763040
0.0023819099,0.0020659284,0.0027900885,0.0026539424,0.0017748935,0.0024770617,0.002837729,0.0023376765,0.0022781333,0.0023499154,0.05,2025-05-05T13:55:07.804892
0.00230637,0.002086243,0.0027622725,0.002626683,0.0017658322,0.0024995883,0.0028383739,0.0022938484,0.0022681486,0.0023450959,0.05,2025-05-05T13:55:07.845104
0.0023695917,0.0020845649,0.0027499546,0.0026228745,0.0017384597,0.0025434275,0.002808022,0.0022923795,0.0022969712,0.0023454693,0.05,2025-05-05T13:55:07.888128
0.002387263,0.0020926595,0.0027572515,0.00259618,0.0017415425,0.0025462534,0.002803087,0.0022656287,0.0022998846,0.00232941,0.05,2025-05-05T13:55:07.950670
0.0024526808,0.00205177,0.0027511565,0.0025710065,0.001746051,0.0025258006,0.0027966492,0.0022523385,0.0023322208,0.0023171161,0.05,2025-05-05T13:55:07.990897
0.0024762915,0.0020320849,0.0027340215,0.0025667,0.0017456807,0.002512792,0.002784718,0.0022849673,0.0023339675,0.0023459536,0.05,2025-05-05T13:55:08.032382
