Position_Error,Curvature_Error,Position_AbsError,Curvature_AbsError,Curvature_Active
0.0,0.03644640062726243,0.0,0.03644640062726243,0
0.0,0.035416277986730804,0.0,0.035416277986730804,0
0.0,0.02704488888558317,0.0,0.02704488888558317,0
0.0,0.018268114174052913,0.0,0.018268114174052913,0
0.0,0.013984435453569165,0.0,0.013984435453569165,0
0.0,0.013932476878215666,0.0,0.013932476878215666,0
0.0,0.008838787065410435,0.0,0.008838787065410435,0
0.0,0.008228053945930687,0.0,0.008228053945930687,0
0.0,0.007927734332336192,0.0,0.007927734332336192,0
0.0,0.005591887900301219,0.0,0.005591887900301219,0
0.0,0.0062869278089413005,0.0,0.0062869278089413005,0
0.0,0.01542674923375964,0.0,0.01542674923375964,0
0.0,0.02130904737733965,0.0,0.02130904737733965,0
0.0,0.019852357034901243,0.0,0.019852357034901243,0
0.0,0.009822332039224814,0.0,0.009822332039224814,0
0.0,0.004755427690797426,0.0,0.004755427690797426,0
0.0,0.005494408400315037,0.0,0.005494408400315037,0
0.0,0.005971452554669625,0.0,0.005971452554669625,0
0.0,0.004750054764705275,0.0,0.004750054764705275,0
0.0,0.007409024072872403,0.0,0.007409024072872403,0
0.0,0.005921844599342634,0.0,0.005921844599342634,0
0.0,0.00636084073886032,0.0,0.00636084073886032,0
0.0,0.004758011261909979,0.0,0.004758011261909979,0
0.0,0.0034496041914382145,0.0,0.0034496041914382145,0
0.0,0.002041888383183907,0.0,0.002041888383183907,0
0.0,0.0016601788956487479,0.0,0.0016601788956487479,0
0.0,0.0012581881598794642,0.0,0.0012581881598794642,0
0.0,0.00014251397250258924,0.0,0.00014251397250258924,0
0.0,0.0006109767543880235,0.0,0.0006109767543880235,0
0.0,0.0015179716882491867,0.0,0.0015179716882491867,0
0.0,0.00044488844474459277,0.0,0.00044488844474459277,0
0.0,0.00044488844474459277,0.0,0.00044488844474459277,0
0.0,0.0008418665348877835,0.0,0.0008418665348877835,0
0.0,0.000407364832186001,0.0,0.000407364832186001,0
0.0,0.000509125843912335,0.0,0.000509125843912335,0
0.0,0.0004039117390057523,0.0,0.0004039117390057523,0
0.0,0.0006303949685541529,0.0,0.0006303949685541529,0
0.0,0.00048658038710595874,0.0,0.00048658038710595874,0
0.0,0.0008615814008338316,0.0,0.0008615814008338316,0
0.0,0.0010312119501477424,0.0,0.0010312119501477424,0
0.0,0.0006414224981588293,0.0,0.0006414224981588293,0
0.0,0.0005102608217158536,0.0,0.0005102608217158536,0
0.0,0.00045784706420189114,0.0,0.00045784706420189114,0
0.0,0.0005291062169854449,0.0,0.0005291062169854449,0
0.0,0.000181293750117488,0.0,0.000181293750117488,0
0.0,0.00017000706840191587,0.0,0.00017000706840191587,0
0.0,0.0004248669079583156,0.0,0.0004248669079583156,0
0.0,0.00012568119112075365,0.0,0.00012568119112075365,0
0.0,0.0001357137970901534,0.0,0.0001357137970901534,0
0.0,0.00017460329984621964,0.0,0.00017460329984621964,0
0.0,0.00030702229793250907,0.0,0.00030702229793250907,0
0.0,0.0005050185892441078,0.0,0.0005050185892441078,0
0.0,0.0008430913749881003,0.0,0.0008430913749881003,0
0.0,0.0008678373697632441,0.0,0.0008678373697632441,0
0.0,0.0010462042123415907,0.0,0.0010462042123415907,0
0.0,0.0017482147143615054,0.0,0.0017482147143615054,0
0.0,0.0022235965283031664,0.0,0.0022235965283031664,0
0.0,0.0018641147333350108,0.0,0.0018641147333350108,0
0.0,0.0019083973114168845,0.0,0.0019083973114168845,0
0.0,0.002090143142652011,0.0,0.002090143142652011,0
0.0,0.002378624632682562,0.0,0.002378624632682562,0
0.0,0.002384305934064468,0.0,0.002384305934064468,0
0.0,0.0021056335496931755,0.0,0.0021056335496931755,0
0.0,0.0015269362307616247,0.0,0.0015269362307616247,0
0.0,0.0009841852180034472,0.0,0.0009841852180034472,0
0.0,0.0011531017997826881,0.0,0.0011531017997826881,0
0.0,0.001139671145096298,0.0,0.001139671145096298,0
0.0,0.0012250704927183123,0.0,0.0012250704927183123,0
0.0,0.002172608502920753,0.0,0.002172608502920753,0
0.0,0.0024496516818572067,0.0,0.0024496516818572067,0
0.0,0.0020344507987070243,0.0,0.0020344507987070243,0
0.0,0.0013937386065887084,0.0,0.0013937386065887084,0
0.0,0.0011273387161300705,0.0,0.0011273387161300705,0
0.0,0.0009273763384363143,0.0,0.0009273763384363143,0
0.0,0.0009049603922169636,0.0,0.0009049603922169636,0
0.0,0.0010427155076359676,0.0,0.0010427155076359676,0
0.0,0.001229052268616311,0.0,0.001229052268616311,0
0.0,0.0015193283103269936,0.0,0.0015193283103269936,0
0.0,0.0017089073512863498,0.0,0.0017089073512863498,0
0.0,0.0020900994293867395,0.0,0.0020900994293867395,0
0.0,0.0023649500277144533,0.0,0.0023649500277144533,0
0.0,0.002359541870785936,0.0,0.002359541870785936,0
0.0,0.0038061007940428104,0.0,0.0038061007940428104,0
0.0,0.0028994460839717115,0.0,0.0028994460839717115,0
0.0,0.00178348928855359,0.0,0.00178348928855359,0
0.0,0.0009704063753234321,0.0,0.0009704063753234321,0
0.0,0.0006972681426037977,0.0,0.0006972681426037977,0
0.0,0.0005606622274716214,0.0,0.0005606622274716214,0
0.0,0.00032361810787523426,0.0,0.00032361810787523426,0
0.0,0.00027481798356387976,0.0,0.00027481798356387976,0
0.0,0.00022493558606432457,0.0,0.00022493558606432457,0
0.0,7.766149074452111e-05,0.0,7.766149074452111e-05,0
0.0,0.00048524147816983443,0.0,0.00048524147816983443,0
0.0,0.00046273991821683264,0.0,0.00046273991821683264,0
0.0,0.0002290213241343958,0.0,0.0002290213241343958,0
0.0,0.002269144507475576,0.0,0.002269144507475576,0
0.0,0.0036187873920007843,0.0,0.0036187873920007843,0
0.0,0.0009673039489852958,0.0,0.0009673039489852958,0
0.0,0.0007700972300755463,0.0,0.0007700972300755463,0
0.0,0.0009794387243775154,0.0,0.0009794387243775154,0
0.0,0.006807611876631849,0.0,0.006807611876631849,0
0.0,0.008734887383798774,0.0,0.008734887383798774,0
0.0,0.009661344215222675,0.0,0.009661344215222675,0
0.0,0.009056344262385455,0.0,0.009056344262385455,0
0.0,0.008194705601410682,0.0,0.008194705601410682,0
0.0,0.006532373067119991,0.0,0.006532373067119991,0
0.0,0.006218144718043751,0.0,0.006218144718043751,0
0.0,0.008252933435761334,0.0,0.008252933435761334,0
0.0,0.02273325106827765,0.0,0.02273325106827765,0
0.0,0.02531712826903563,0.0,0.02531712826903563,0
0.0,0.026794239093295105,0.0,0.026794239093295105,0
0.0,0.02454827855680888,0.0,0.02454827855680888,0
0.0,0.016441624728462043,0.0,0.016441624728462043,0
0.0,0.01665829213311794,0.0,0.01665829213311794,0
0.0,0.01898335055620393,0.0,0.01898335055620393,0
0.0,0.028131408021810293,0.0,0.028131408021810293,0
0.0,0.02756165776518515,0.0,0.02756165776518515,0
0.0,0.02942187168257839,0.0,0.02942187168257839,0
0.0,0.022549840644502325,0.0,0.022549840644502325,0
0.0,0.013831251659140557,0.0,0.013831251659140557,0
0.0,0.018169871208656388,0.0,0.018169871208656388,0
0.0,0.020273596599677226,0.0,0.020273596599677226,0
0.0,0.020495671321466798,0.0,0.020495671321466798,0
0.0,0.016351520425821102,0.0,0.016351520425821102,0
0.0,0.013879998577790716,0.0,0.013879998577790716,0
0.0,0.01169349341413052,0.0,0.01169349341413052,0
0.0,0.010322546734931284,0.0,0.010322546734931284,0
-0.013278449077147814,0.009921901158039634,0.013278449077147814,0.009921901158039634,0
0.0,0.010167622779358156,0.0,0.010167622779358156,0
-0.0029033264863217445,0.008774237319643191,0.0029033264863217445,0.008774237319643191,0
0.0,0.008356295455238742,0.0,0.008356295455238742,0
0.0,0.007376212700922272,0.0,0.007376212700922272,0
0.0,0.005872051452790579,0.0,0.005872051452790579,0
0.0,0.005260054270224801,0.0,0.005260054270224801,0
0.0,0.00400233903825635,0.0,0.00400233903825635,0
0.0,0.003672603760070295,0.0,0.003672603760070295,0
0.0,0.00334844965468592,0.0,0.00334844965468592,0
0.0,0.0029740768755293565,0.0,0.0029740768755293565,0
0.0,0.002957622462524616,0.0,0.002957622462524616,0
0.0,0.0027518090037490367,0.0,0.0027518090037490367,0
0.0,0.0026761085667438497,0.0,0.0026761085667438497,0
0.0,0.002567954929391651,0.0,0.002567954929391651,0
0.0,0.0024981936620242506,0.0,0.0024981936620242506,0
0.0,0.002648192628000104,0.0,0.002648192628000104,0
0.0,0.0027925064906981142,0.0,0.0027925064906981142,0
0.0,0.0035311444332614267,0.0,0.0035311444332614267,0
0.0,0.003467406685720917,0.0,0.003467406685720917,0
0.0,0.003837336442527435,0.0,0.003837336442527435,0
0.0,0.0033666769961320994,0.0,0.0033666769961320994,0
0.0,0.0037010791582334016,0.0,0.0037010791582334016,0
0.0,0.0038163571060118792,0.0,0.0038163571060118792,0
0.0,0.0051488165674498515,0.0,0.0051488165674498515,0
0.0,0.006454075641427803,0.0,0.006454075641427803,0
0.0,0.007306730820996858,0.0,0.007306730820996858,0
0.0,0.008099199660245894,0.0,0.008099199660245894,0
0.0,0.00891219966727732,0.0,0.00891219966727732,0
0.0,0.008255772504192092,0.0,0.008255772504192092,0
0.0,0.007618962249408091,0.0,0.007618962249408091,0
0.0,0.0073414185694622575,0.0,0.0073414185694622575,0
0.0,0.006653026390447542,0.0,0.006653026390447542,0
0.0,0.006489501724014107,0.0,0.006489501724014107,0
0.0,0.006831091463430437,0.0,0.006831091463430437,0
0.0,0.005837717474942397,0.0,0.005837717474942397,0
0.0,0.005933012452181648,0.0,0.005933012452181648,0
0.0,0.005584726191364506,0.0,0.005584726191364506,0
0.0,0.005561102584262831,0.0,0.005561102584262831,0
0.0,0.005029544853073345,0.0,0.005029544853073345,0
0.0,0.004135376037575841,0.0,0.004135376037575841,0
0.0,0.0037786244924187737,0.0,0.0037786244924187737,0
0.0,0.0037724100282159542,0.0,0.0037724100282159542,0
0.0,0.0039673019496531264,0.0,0.0039673019496531264,0
0.0,0.0038293698192205586,0.0,0.0038293698192205586,0
0.0,0.002967557801150704,0.0,0.002967557801150704,0
0.0,0.0023174669874864162,0.0,0.0023174669874864162,0
0.0,0.001979750602463401,0.0,0.001979750602463401,0
0.0,0.0023452108462032467,0.0,0.0023452108462032467,0
0.0,0.0011232054416097093,0.0,0.0011232054416097093,0
0.0,0.0011917148103230274,0.0,0.0011917148103230274,0
0.0,0.00168791160435134,0.0,0.00168791160435134,0
0.0,0.0018910518442823154,0.0,0.0018910518442823154,0
0.0,0.0030689862638517765,0.0,0.0030689862638517765,0
0.0,0.003574096180369815,0.0,0.003574096180369815,0
0.0,0.005215711802110119,0.0,0.005215711802110119,0
0.0,0.005492764552971374,0.0,0.005492764552971374,0
0.0,0.005631134486437338,0.0,0.005631134486437338,0
0.0,0.005489508383657547,0.0,0.005489508383657547,0
0.0,0.004886218749321269,0.0,0.004886218749321269,0
0.0,0.0036402513010388923,0.0,0.0036402513010388923,0
0.0,0.0034113720277330964,0.0,0.0034113720277330964,0
0.0,0.0026435450415107295,0.0,0.0026435450415107295,0
0.0,0.0020341397570546663,0.0,0.0020341397570546663,0
0.0,0.0020176699049159683,0.0,0.0020176699049159683,0
0.0,0.0017801968187236145,0.0,0.0017801968187236145,0
0.0,0.0015153662939126414,0.0,0.0015153662939126414,0
0.0,0.0010025044766647714,0.0,0.0010025044766647714,0
0.0,0.0008868927244817179,0.0,0.0008868927244817179,0
0.0,0.000878131733788895,0.0,0.000878131733788895,0
0.0,0.0009102128330041384,0.0,0.0009102128330041384,0
0.0,0.0008989261512885663,0.0,0.0008989261512885663,0
0.0,0.0007782426587289865,0.0,0.0007782426587289865,0
0.0,0.0008463141658482873,0.0,0.0008463141658482873,0
0.0,0.000956331727693209,0.0,0.000956331727693209,0
0.0,0.001589288711886988,0.0,0.001589288711886988,0
0.0,0.0016430154762342927,0.0,0.0016430154762342927,0
0.0,0.002632179073440419,0.0,0.002632179073440419,0
0.0,0.00462424957411562,0.0,0.00462424957411562,0
0.0,0.0058842244175967146,0.0,0.0058842244175967146,0
0.0,0.006617933031048871,0.0,0.006617933031048871,0
0.0,0.006712623982861529,0.0,0.006712623982861529,0
0.0,0.005671892759615681,0.0,0.005671892759615681,0
0.0,0.005062544254904766,0.0,0.005062544254904766,0
0.0,0.004497213300134181,0.0,0.004497213300134181,0
0.0,0.0034682884646534753,0.0,0.0034682884646534753,0
0.0,0.002197310095549611,0.0,0.002197310095549611,0
0.0,0.0013322423130904607,0.0,0.0013322423130904607,0
0.0,0.0007512669277698336,0.0,0.0007512669277698336,0
0.0,0.00048561471838617226,0.0,0.00048561471838617226,0
0.0,1.8265662521700643e-05,0.0,1.8265662521700643e-05,0
0.0,2.9252244555078022e-05,0.0,2.9252244555078022e-05,0
0.0,2.9252244555071083e-05,0.0,2.9252244555071083e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,5.2646457557328774e-05,0.0,5.2646457557328774e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,6.885515084811833e-05,0.0,6.885515084811833e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,5.264645755733571e-05,0.0,5.264645755733571e-05,0
0.0,2.5320807088037578e-05,0.0,2.5320807088037578e-05,0
0.0,6.885515084811833e-05,0.0,6.885515084811833e-05,0
0.0,5.312598600454299e-06,0.0,5.312598600454299e-06,0
0.0,1.926594085779887e-06,0.0,1.926594085779887e-06,0
0.0,7.278658831515877e-05,0.0,7.278658831515877e-05,0
0.0,0.00013919733686480057,0.0,0.00013919733686480057,0
0.0,1.9265940857868258e-06,0.0,1.9265940857868258e-06,0
0.0,8.26246770292624e-05,0.0,8.26246770292624e-05,0
0.0,0.0001459368351478113,0.0,0.0001459368351478113,0
0.0,5.312598600454299e-06,0.0,5.312598600454299e-06,0
0.0,5.784697166291014e-05,0.0,5.784697166291014e-05,0
0.0,0.00011186744328207238,0.0,0.00011186744328207238,0
0.0,8.26246770292624e-05,0.0,8.26246770292624e-05,0
0.0,5.784697166291014e-05,0.0,5.784697166291014e-05,0
0.0,3.941025809909432e-05,0.0,3.941025809909432e-05,0
0.0,1.5470612144477536e-05,0.0,1.5470612144477536e-05,0
0.0,1.2084607629810062e-05,0.0,1.2084607629810062e-05,0
0.0,1.2084607629810062e-05,0.0,1.2084607629810062e-05,0
0.0,1.5470612144477536e-05,0.0,1.5470612144477536e-05,0
0.0,1.2084607629810062e-05,0.0,1.2084607629810062e-05,0
0.0,1.9265940857868258e-06,0.0,1.9265940857868258e-06,0
0.0,1.9265940857937647e-06,0.0,1.9265940857937647e-06,0
0.0,5.312598600461238e-06,0.0,5.312598600461238e-06,0
0.0,1.5327306473571223e-05,0.0,1.5327306473571223e-05,0
0.0,0.0002862673581324124,0.0,0.0002862673581324124,0
0.0,0.0004867628856785461,0.0,0.0004867628856785461,0
0.0,0.00028905150145108055,0.0,0.00028905150145108055,0
0.0,0.0005062753132216921,0.0,0.0005062753132216921,0
0.0,0.00025632948419076346,0.0,0.00025632948419076346,0
0.0,0.00024971032698806184,0.0,0.00024971032698806184,0
0.0,0.00014617527681243248,0.0,0.00014617527681243248,0
0.0,0.0002113484604514132,0.0,0.0002113484604514132,0
0.0,0.00047818714803467277,0.0,0.00047818714803467277,0
0.0,0.00042641963984361986,0.0,0.00042641963984361986,0
0.0,0.0004319130927171802,0.0,0.0004319130927171802,0
0.0,0.00043330920982926485,0.0,0.00043330920982926485,0
0.0,0.0005191037764206916,0.0,0.0005191037764206916,0
0.0,0.0007366863856236722,0.0,0.0007366863856236722,0
0.0,0.00042313456249851167,0.0,0.00042313456249851167,0
0.0,0.0003723444947784163,0.0,0.0003723444947784163,0
0.0,0.00041624499251285974,0.0,0.00041624499251285974,0
0.0,0.00047976056751800056,0.0,0.00047976056751800056,0
0.0,0.0006206839118608753,0.0,0.0006206839118608753,0
0.0,0.0003998008037575246,0.0,0.0003998008037575246,0
0.0,0.00022884309332166924,0.0,0.00022884309332166924,0
0.0,0.00026377097433283314,0.0,0.00026377097433283314,0
0.0,0.00017025117188113753,0.0,0.00017025117188113753,0
0.0,0.0001997503018839747,0.0,0.0001997503018839747,0
0.0,0.00010097856532070154,0.0,0.00010097856532070154,0
0.0,1.8501441350932124e-05,0.0,1.8501441350932124e-05,0
0.0,1.9265940857868258e-06,0.0,1.9265940857868258e-06,0
0.0,1.3877198255227152e-05,0.0,1.3877198255227152e-05,0
0.0,2.5320807088051456e-05,0.0,2.5320807088051456e-05,0
0.0,3.690758848581832e-05,0.0,3.690758848581832e-05,0
0.0,8.44037180555493e-05,0.0,8.44037180555493e-05,0
0.0,0.0001676569743092396,0.0,0.0001676569743092396,0
0.0,0.0002163658172812874,0.0,0.0002163658172812874,0
0.0,0.0002605780310412781,0.0,0.0002605780310412781,0
0.0,0.00017809514921029307,0.0,0.00017809514921029307,0
0.0,0.0004319130927171802,0.0,0.0004319130927171802,0
0.0,0.000460634860298563,0.0,0.000460634860298563,0
0.0,0.0004667307957064368,0.0,0.0004667307957064368,0
0.0,0.0004067061702190608,0.0,0.0004067061702190608,0
0.0,0.00038112302499708484,0.0,0.00038112302499708484,0
0.0,0.0003098335866265345,0.0,0.0003098335866265345,0
0.0,0.0003733211712766346,0.0,0.0003733211712766346,0
0.0,0.00022125878671682558,0.0,0.00022125878671682558,0
0.0,0.00022125878671682558,0.0,0.00022125878671682558,0
0.0,0.0003809206113783298,0.0,0.0003809206113783298,0
0.0,0.00017283147352120665,0.0,0.00017283147352120665,0
0.0,0.0002863163708661451,0.0,0.0002863163708661451,0
0.0,0.0002709797621820442,0.0,0.0002709797621820442,0
0.0,0.0002863163708661451,0.0,0.0002863163708661451,0
0.0,0.0004090117786154715,0.0,0.0004090117786154715,0
0.0,0.00044114765048446775,0.0,0.00044114765048446775,0
0.0,0.0007123865021603781,0.0,0.0007123865021603781,0
0.0,0.0008499589882283026,0.0,0.0008499589882283026,0
0.0,0.0011997606708782638,0.0,0.0011997606708782638,0
0.0,0.0015641695746650003,0.0,0.0015641695746650003,0
0.0,0.001007494446225006,0.0,0.001007494446225006,0
0.0,0.0011083270222268862,0.0,0.0011083270222268862,0
0.0,0.0009175841022404096,0.0,0.0009175841022404096,0
0.0,0.0008588737811546857,0.0,0.0008588737811546857,0
0.0,0.0007609467965318459,0.0,0.0007609467965318459,0
0.0,0.0007367702112566141,0.0,0.0007367702112566141,0
0.0,0.0008066138879334328,0.0,0.0008066138879334328,0
0.0,0.0007292721774624089,0.0,0.0007292721774624089,0
0.0,0.00044114765048446775,0.0,0.00044114765048446775,0
0.0,0.00037332117127664155,0.0,0.00037332117127664155,0
0.0,0.00022125878671682558,0.0,0.00022125878671682558,0
0.0,0.00022125878671681865,0.0,0.00022125878671681865,0
0.0,0.0002593513375068815,0.0,0.0002593513375068815,0
0.0,0.0003733211712766346,0.0,0.0003733211712766346,0
0.0,0.0003723444947784163,0.0,0.0003723444947784163,0
0.0,0.0005082977063429334,0.0,0.0005082977063429334,0
0.0,0.0006962940589178221,0.0,0.0006962940589178221,0
0.0,0.0007745143371556684,0.0,0.0007745143371556684,0
0.0,0.0007572936457145157,0.0,0.0007572936457145157,0
0.0,0.0011499556502555866,0.0,0.0011499556502555866,0
0.0,0.001403384826191005,0.0,0.001403384826191005,0
0.0,0.0009619445635306798,0.0,0.0009619445635306798,0
0.0,0.0008760944725958522,0.0,0.0008760944725958522,0
0.0,0.0007531872028523831,0.0,0.0007531872028523831,0
0.0,0.0006579902600647863,0.0,0.0006579902600647863,0
0.0,0.0005781593259719942,0.0,0.0005781593259719942,0
-0.003579205469724657,0.00028287944600056264,0.003579205469724657,0.00028287944600056264,1
-0.005316996146567252,0.0002828794460005696,0.005316996146567252,0.0002828794460005696,1
-0.006163497275235424,0.00019152701353047225,0.006163497275235424,0.00019152701353047225,1
-0.014101796748523613,0.00025385655016051806,0.014101796748523613,0.00025385655016051806,1
-0.009098034521285086,0.0002552526672726027,0.009098034521285086,0.0002552526672726027,1
-0.007897623445027507,0.00015240880981390315,0.007897623445027507,0.00015240880981390315,1
-0.006424247310251825,7.01313254752381e-05,0.006424247310251825,7.01313254752381e-05,1
-0.004263653953270206,7.01313254752381e-05,0.004263653953270206,7.01313254752381e-05,1
-0.010843072778738696,0.00011491422956587394,0.010843072778738696,0.00011491422956587394,1
-0.007195259593679457,7.000343106487034e-05,0.007195259593679457,7.000343106487034e-05,1
-0.006320256743507307,5.90829109671856e-05,0.006320256743507307,5.90829109671856e-05,1
-0.006038089700617917,-3.2612801348363973e-16,0.006038089700617917,3.2612801348363973e-16,1
-0.0029248466607383083,4.514672686197624e-05,0.0029248466607383083,4.514672686197624e-05,1
-0.01773145026531031,-3.2612801348363973e-16,0.01773145026531031,3.2612801348363973e-16,1
-0.0050097475887543605,-3.2612801348363973e-16,0.0050097475887543605,3.2612801348363973e-16,1
-0.003877048459441235,-3.2612801348363973e-16,0.003877048459441235,3.2612801348363973e-16,1
-0.0033754181609712084,5.5920377576804126e-05,0.0033754181609712084,5.5920377576804126e-05,1
-0.005099772311961928,0.0002590806484571648,0.005099772311961928,0.0002590806484571648,1
-0.005670376776471584,0.00010194395821152419,0.005670376776471584,0.00010194395821152419,1
-0.01436454190404529,0.00030474040632022525,0.01436454190404529,0.00030474040632022525,1
-0.015282867370903489,0.00030474040632022525,0.015282867370903489,0.00030474040632022525,1
-0.013518040775377117,0.00020497420187005205,0.013518040775377117,0.00020497420187005205,1
-0.013608676249759772,0.00020497420187005205,0.013608676249759772,0.00020497420187005205,1
-0.010373160824628094,0.0002031602708800484,0.010373160824628094,0.0002031602708800484,1
-0.014154199199345926,0.0002031602708800484,0.014154199199345926,0.0002031602708800484,1
-0.013081964436366241,0.0001015801354398646,0.013081964436366241,0.0001015801354398646,1
-0.007165251352610268,0.00020316027088004146,0.007165251352610268,0.00020316027088004146,1
-0.019924576301551474,-3.2612801348363973e-16,0.019924576301551474,3.2612801348363973e-16,1
-0.006232471441275053,-3.2612801348363973e-16,0.006232471441275053,3.2612801348363973e-16,1
-0.008374090795084024,5.944673373885212e-05,0.008374090795084024,5.944673373885212e-05,1
-0.007307230642445089,8.801651905081254e-05,0.007307230642445089,8.801651905081254e-05,1
-0.0236798002599357,0.00012241151958718166,0.0236798002599357,0.00012241151958718166,1
-0.03136148714591152,7.000343106487034e-05,0.03136148714591152,7.000343106487034e-05,1
-0.014680625995524417,5.944673373885906e-05,0.014680625995524417,5.944673373885906e-05,1
-0.007696889892149485,0.00020316027088004146,0.007696889892149485,0.00020316027088004146,1
-0.010583503529327456,0.00030474040632022525,0.010583503529327456,0.00030474040632022525,1
-0.018637357124941776,0.0002573822903923703,0.018637357124941776,0.0002573822903923703,1
-0.011679924038840517,0.0002091355729647651,0.011679924038840517,0.0002091355729647651,1
-0.015794188254684868,0.0002091355729647651,0.015794188254684868,0.0002091355729647651,1
-0.029099199020192246,0.00036226287310570787,0.029099199020192246,0.00036226287310570787,1
-0.3150181903055445,0.0014256635709982007,0.3150181903055445,0.0014256635709982007,1
-0.2577296246980304,0.0017277331571857665,0.2577296246980304,0.0017277331571857665,1
-0.3745444217119826,0.0030350389330257507,0.3745444217119826,0.0030350389330257507,1
-0.4261001646898475,0.0027127782207499035,0.4261001646898475,0.0027127782207499035,1
-0.4560488619482799,0.002915938491630264,0.4560488619482799,0.002915938491630264,1
-0.523482089826767,0.0027611930178398983,0.523482089826767,0.0027611930178398983,1
-0.5821536159410967,0.0025466545516234854,0.5821536159410967,0.0025466545516234854,1
-0.729135262819463,0.0025320786988546964,0.729135262819463,0.0025320786988546964,1
-0.8096520557661423,0.0029136456382729686,0.8096520557661423,0.0029136456382729686,1
-0.8938147625136813,0.002098728310400297,0.8938147625136813,0.002098728310400297,1
-0.4186143269233163,0.001487684647936506,0.4186143269233163,0.001487684647936506,1
-0.2528258471194336,0.000814242122585282,0.2528258471194336,0.000814242122585282,1
-0.25781525991823434,0.0006710394142811008,0.25781525991823434,0.0006710394142811008,1
-0.29537155864834796,0.0006291860153915599,0.29537155864834796,0.0006291860153915599,1
-0.2728196592059293,0.00038193706348719353,0.2728196592059293,0.00038193706348719353,1
-0.27066912601702137,9.338348447415767e-05,0.27066912601702137,9.338348447415767e-05,1
-0.2549008242159882,0.0001476853143330889,0.2549008242159882,0.0001476853143330889,1
-0.2362250304837611,0.00013787514138344226,0.2362250304837611,0.00013787514138344226,1
-0.23463358205258358,8.33247256986705e-05,0.23463358205258358,8.33247256986705e-05,1
-0.24626063696406286,0.00017825943171754371,0.24626063696406286,0.00017825943171754371,1
-0.35514597973766737,0.0005531918048865339,0.35514597973766737,0.0005531918048865339,1
-0.46605581618694086,0.0005580647451610826,0.46605581618694086,0.0005580647451610826,1
-0.6109454890501202,0.0009357242719031239,0.6109454890501202,0.0009357242719031239,1
-0.5339479019575919,0.0011115984395166298,0.5339479019575919,0.0011115984395166298,1
-0.5258443348504427,0.0008295124420472158,0.5258443348504427,0.0008295124420472158,1
-0.597400166397441,0.0007778749120825948,0.597400166397441,0.0007778749120825948,1
-0.5705053735859736,0.0007465626729576125,0.5705053735859736,0.0007465626729576125,1
-0.5380465419736431,0.0006762947766424179,0.5380465419736431,0.0006762947766424179,1
-0.6091263352624362,0.0008822094760660426,0.6091263352624362,0.0008822094760660426,1
