FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0023867998,0.0020136887,0.002587259,0.002435178,0.0018092723,0.0023397652,0.0027686753,0.002192537,0.0022120052,0.0021848844,0.0,2025-05-05 13:45:39.707147,0,
0.0024619538,0.0020319724,0.0026521822,0.0025269208,0.001817884,0.0024092798,0.002866582,0.002249003,0.002285057,0.002289174,0.0,2025-05-05 13:45:39.739668,0,
0.0024779649,0.0020062467,0.00260638,0.0025256672,0.0017988678,0.0024435555,0.002879552,0.0022553115,0.0022973178,0.002296601,0.0,2025-05-05 13:45:39.802874,0,
0.002431417,0.0019544095,0.002629941,0.0025268274,0.0017820632,0.0024426666,0.002871146,0.0022319339,0.002287554,0.002299974,0.0,2025-05-05 13:45:39.845296,0,
0.0023875746,0.0019667028,0.0026644624,0.0025303038,0.0017927245,0.0024575647,0.0028875049,0.0022186178,0.0023078814,0.0022936233,0.0,2025-05-05 13:45:39.886361,0,
0.0023754847,0.0019680872,0.0026680864,0.002569394,0.0017934034,0.0024711522,0.002920271,0.0022488404,0.0023219357,0.002315378,0.0,2025-05-05 13:45:39.927950,0,
0.002415907,0.001907269,0.002689242,0.0025734142,0.0018047028,0.0024904562,0.002927896,0.0022147447,0.0023416344,0.0023350015,0.0,2025-05-05 13:45:39.969641,0,
0.0024332441,0.0019220855,0.0027036793,0.0026091451,0.0018007178,0.00250482,0.0029210448,0.0022461205,0.0023579022,0.0023413396,0.0,2025-05-05 13:45:40.032420,0,
0.0024187092,0.0019333535,0.002712836,0.0026319395,0.0018408655,0.0025175656,0.002904769,0.002265107,0.002347952,0.0023296978,0.0,2025-05-05 13:45:40.072640,0,
0.0024488133,0.0019121496,0.0027348057,0.0026031241,0.0018537085,0.0025180916,0.0029024596,0.0022199587,0.0023577062,0.0023255534,0.0,2025-05-05 13:45:40.115576,0,
0.0024469139,0.001939405,0.0027273488,0.0026019495,0.001879721,0.0024958968,0.0029006603,0.002199045,0.0023209543,0.0023133955,0.0,2025-05-05 13:45:40.156922,0,
0.0025118752,0.0019696546,0.0027393205,0.0025915524,0.0018820761,0.0024873633,0.0028853726,0.002211096,0.0023155152,0.0023027484,0.0,2025-05-05 13:45:40.197997,0,
0.0024434414,0.002009917,0.0027590026,0.002570377,0.0018781383,0.0025004372,0.0028617438,0.002248429,0.002327256,0.0023038625,0.0,2025-05-05 13:45:40.240518,0,
0.0023708018,0.002021682,0.0027607006,0.002573436,0.0018594151,0.0025222998,0.00285853,0.002308999,0.0023281053,0.002310502,0.0,2025-05-05 13:45:40.302964,0,
0.0022997956,0.0020439718,0.0027800428,0.0025816413,0.0018522618,0.002482666,0.0028421707,0.0023104378,0.002327653,0.002303574,0.0,2025-05-05 13:45:40.344590,0,
0.0022414878,0.0019997444,0.0027686236,0.0025935294,0.0018476081,0.002432375,0.002817139,0.0023270643,0.0023256291,0.0022888915,0.0,2025-05-05 13:45:40.386435,0,
0.0022565664,0.0020108894,0.0027371014,0.0025753188,0.0018349818,0.002419116,0.0028128924,0.0022826046,0.0022997672,0.0022712138,0.0,2025-05-05 13:45:40.428034,0,
0.002204177,0.002042218,0.0026962333,0.002572954,0.0018132124,0.002423549,0.002815219,0.0022941548,0.0023068297,0.0022684485,0.0,2025-05-05 13:45:40.468449,0,
0.0021439258,0.0020578355,0.0027087945,0.0025916644,0.0017998742,0.0024206045,0.0028363091,0.0023140581,0.002277045,0.0022721437,0.0,2025-05-05 13:45:40.532490,0,
0.002278448,0.0019882184,0.0026995752,0.0025972964,0.0018047071,0.0024342833,0.0028607994,0.0023064774,0.0023030164,0.0022681474,0.0,2025-05-05 13:45:40.573939,0,
0.0023529406,0.0020176906,0.0027032136,0.0025825442,0.0017993397,0.002452129,0.0028610795,0.0022526665,0.0023051647,0.0022910472,0.0,2025-05-05 13:45:40.614584,0,
0.002377683,0.0020240364,0.0026947118,0.0025784457,0.0018041161,0.0024661082,0.0028666118,0.0022599653,0.0023210691,0.0022818733,0.0,2025-05-05 13:45:40.657377,0,
0.0024133376,0.0019831823,0.0026859497,0.0025799258,0.0018083246,0.0024764556,0.0028817668,0.0022536977,0.0023139655,0.0022645781,0.0,2025-05-05 13:45:40.698990,0,
0.0024240164,0.002010608,0.0026952804,0.002544688,0.00181813,0.0024885708,0.0028795109,0.002265246,0.0023399016,0.0022650808,0.0,2025-05-05 13:45:40.739306,0,
0.0023524147,0.0020286634,0.0026842356,0.002525976,0.0018177656,0.0025222064,0.0028839489,0.002274598,0.002326794,0.0022585,0.0,2025-05-05 13:45:40.802417,0,
0.0023745485,0.0020181013,0.0026762271,0.0025087611,0.001835185,0.0025334307,0.0028849444,0.0022946275,0.0023316059,0.0022715102,0.0,2025-05-05 13:45:40.844872,0,
0.0023583604,0.0020685003,0.0026469687,0.0025359676,0.0018294329,0.002550099,0.0028896723,0.002279167,0.0023162898,0.0022718315,0.0,2025-05-05 13:45:40.886582,0,
0.0023270815,0.0021128599,0.002671221,0.0025177202,0.0018205411,0.0025694142,0.0028956293,0.0022744313,0.0022935858,0.0022552635,0.0,2025-05-05 13:45:40.928236,0,
0.002227213,0.0021289352,0.0026455626,0.0025053963,0.0018100059,0.0025383404,0.0028924467,0.0022884689,0.0023197848,0.0022754194,0.0,2025-05-05 13:45:40.969838,0,
0.0022090932,0.002061075,0.0026417258,0.0025164231,0.0017976008,0.0024964064,0.0028675168,0.0022655355,0.0022763805,0.0022810365,0.0,2025-05-05 13:45:41.011483,0,
0.0022595827,0.0020662087,0.0026470225,0.0025242723,0.001797109,0.0024931969,0.0028742284,0.0022277902,0.0022616303,0.0022775794,0.0,2025-05-05 13:45:41.073339,0,
0.0023174016,0.0020549512,0.0026587842,0.0024997974,0.001802445,0.0024707606,0.0028810175,0.0022316494,0.0022618123,0.00230716,0.0,2025-05-05 13:45:41.115533,0,
0.0023114067,0.0020338963,0.0026801375,0.0025128631,0.0018224204,0.0024521986,0.0028823328,0.002249097,0.0022656212,0.002327908,0.0,2025-05-05 13:45:41.157159,0,
0.0023622243,0.0020003428,0.0026656883,0.0025390484,0.0018476391,0.0024679066,0.0029071635,0.0022597546,0.002300524,0.0023263143,0.0,2025-05-05 13:45:41.198930,0,
0.0024227481,0.002021941,0.0026821306,0.002575156,0.0018586726,0.002500262,0.0029117581,0.0022287045,0.0023257185,0.0023140812,0.0,2025-05-05 13:45:41.240597,0,
0.0023225318,0.0020181593,0.0026377554,0.0025661832,0.0018487949,0.002513882,0.0029334922,0.0022529748,0.0023438071,0.0023295318,0.0,2025-05-05 13:45:41.303214,0,
0.0023677077,0.0020547109,0.0026436837,0.0025895624,0.001838967,0.0025146608,0.0029065923,0.002268705,0.0023553716,0.002323095,0.0,2025-05-05 13:45:41.344670,0,
0.0023717938,0.0020784785,0.0026324203,0.0025944412,0.0018025613,0.002495964,0.0029054019,0.0022882456,0.0023509166,0.0023381414,0.0,2025-05-05 13:45:41.386382,0,
0.0023556217,0.0020941973,0.0026401128,0.0026068348,0.0017836252,0.002485506,0.0028931065,0.0023062893,0.0023630022,0.0023129466,0.0,2025-05-05 13:45:41.428148,0,
