FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0026055726,0.0021268749,0.0028271365,0.0026833822,0.0019653016,0.0025377106,0.0029536146,0.0023557735,0.0024372723,0.002437907,0.0,2025-05-05 15:31:19.443056,0,
0.0026284915,0.0021567547,0.0029388138,0.0028062377,0.0019574717,0.0026294815,0.0030811809,0.0023838237,0.0025045462,0.0025662768,0.0,2025-05-05 15:31:19.479321,0,
0.0026899448,0.0021715348,0.0029496737,0.0027878263,0.0019232706,0.0026703354,0.0030804758,0.0023110714,0.0025215556,0.0025698617,0.0,2025-05-05 15:31:19.541586,0,
0.0025649685,0.0021831703,0.0029403463,0.0027658672,0.001895881,0.002666648,0.0030932003,0.002305573,0.002534365,0.002569411,0.0,2025-05-05 15:31:19.583045,0,
0.0025719276,0.002171167,0.0029169628,0.0027787855,0.0018724562,0.002675889,0.0030909916,0.002369035,0.0025556348,0.0025657872,0.0,2025-05-05 15:31:19.624700,0,
0.002560191,0.0021700826,0.0028873356,0.0027997594,0.0018907385,0.0026886913,0.0031061994,0.0023382665,0.0025407043,0.002552227,0.0,2025-05-05 15:31:19.666513,0,
0.0025811286,0.0022212346,0.0028698773,0.0027997096,0.0018879748,0.0027041514,0.0030975463,0.0023407305,0.0025217778,0.0025487633,0.0,2025-05-05 15:31:19.708030,0,
0.0025772061,0.0022459792,0.0028603286,0.0028074868,0.0019147651,0.0027166447,0.0031170943,0.002381183,0.0025547163,0.002556641,0.0,2025-05-05 15:31:19.770548,0,
0.0025433141,0.002233481,0.002895416,0.0027965994,0.0019435113,0.002707356,0.0031226187,0.0024391518,0.0025734073,0.00254624,0.0,2025-05-05 15:31:19.812142,0,
0.002484055,0.002245976,0.0028615298,0.002818913,0.0019298588,0.002703804,0.003114941,0.0025022945,0.0026027148,0.0025362337,0.0,2025-05-05 15:31:19.853913,0,
0.0025759132,0.002231205,0.0028808394,0.0028094416,0.001935145,0.0027165657,0.0031144556,0.0025097742,0.0025969981,0.0025558877,0.0,2025-05-05 15:31:19.895791,0,
0.0026371998,0.0022432187,0.0028708072,0.0027789718,0.0019068619,0.0026948994,0.003110385,0.0025837824,0.0025470348,0.0025492758,0.0,2025-05-05 15:31:19.936405,0,
0.0026321495,0.0021919527,0.0028662023,0.0027618357,0.0019012167,0.0026685467,0.0030917358,0.0025896053,0.002552345,0.0025318868,0.0,2025-05-05 15:31:19.978818,0,
0.002571944,0.0021867747,0.002885573,0.002768882,0.0019142024,0.002671345,0.0030699256,0.002558917,0.0025379003,0.0025206648,0.0,2025-05-05 15:31:20.041440,0,
0.002481374,0.002178843,0.0028636353,0.0027946369,0.0019212713,0.0026750895,0.0030551378,0.0025718482,0.0025459866,0.002548854,0.0,2025-05-05 15:31:20.081595,0,
