FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
0.0021926565,0.0020615328,0.0025564993,0.0024146019,0.0017235505,0.0023424642,0.0026334675,0.0020323326,0.0023233278,0.0021481807,0.007142857142857143,2025-05-05T15:01:39.159821
0.0022538905,0.0021062538,0.0026606014,0.002503441,0.0017219223,0.002417194,0.002745484,0.0020847262,0.0023762318,0.002242306,0.007142857142857143,2025-05-05T15:01:39.192787
0.0023510423,0.002089057,0.0026616668,0.0024941307,0.0017105743,0.0024136798,0.002745462,0.0021072146,0.0023771892,0.0022587355,0.007142857142857143,2025-05-05T15:01:39.256055
0.0023029235,0.0020496405,0.002671018,0.0024986588,0.0017104753,0.0023902857,0.002755172,0.002149805,0.0023551125,0.0022560754,0.007142857142857143,2025-05-05T15:01:39.297559
0.0022884642,0.0020162093,0.0026553608,0.0024914325,0.001744578,0.0024112957,0.0027645845,0.0021396389,0.0023493853,0.0022724816,0.007142857142857143,2025-05-05T15:01:39.339194
0.0022750765,0.0019896224,0.0026424872,0.0025078803,0.0017553671,0.0024248192,0.0027540836,0.0021329452,0.0023576985,0.0022818693,0.007142857142857143,2025-05-05T15:01:39.380849
0.0023579379,0.0019334841,0.002615708,0.0024999778,0.0017708291,0.0024233293,0.002748301,0.0021441386,0.0023268473,0.0022684932,0.007142857142857143,2025-05-05T15:01:39.422532
0.0024181043,0.0019059858,0.00260747,0.002488464,0.0017560844,0.0024067317,0.0027286655,0.0021606346,0.0023413189,0.0022815284,0.007142857142857143,2025-05-05T15:01:39.485147
0.0025096724,0.0018971066,0.002597622,0.002495115,0.0017404214,0.0023915393,0.0027359165,0.0021928987,0.0023142253,0.0022659057,0.007142857142857143,2025-05-05T15:01:39.527254
0.0024497872,0.0018891335,0.0026139028,0.0025144864,0.0017551664,0.0023930955,0.0027385806,0.0021953403,0.002325304,0.0022412783,0.007142857142857143,2025-05-05T15:01:39.568479
0.0023817276,0.0019029708,0.0026118706,0.002510474,0.0017353377,0.0023921507,0.0027618292,0.0022144665,0.0023236305,0.0022621723,0.007142857142857143,2025-05-05T15:01:39.608888
0.002331241,0.0019224351,0.002618311,0.0025316875,0.0017458777,0.0023919726,0.0027699617,0.0022144855,0.0023679885,0.0022632517,0.007142857142857143,2025-05-05T15:01:39.650945
0.0023667016,0.0019799676,0.0026037018,0.0025370049,0.0017690661,0.0023615037,0.0027596245,0.0022481214,0.002346224,0.002272957,0.007142857142857143,2025-05-05T15:01:39.693452
0.0023899407,0.0019738697,0.0025905592,0.0025496108,0.0017905795,0.0023816004,0.0027599526,0.0022126874,0.002337565,0.0022838053,0.007142857142857143,2025-05-05T15:01:39.755910
0.0023478998,0.0019888857,0.0026189906,0.0025466394,0.001831998,0.0023779566,0.0027630918,0.0021548255,0.0023639123,0.002287142,0.007142857142857143,2025-05-05T15:01:39.797693
