FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.019105118,0.017092682,0.02183378,0.021355456,0.014952719,0.020376578,0.022661002,0.017804392,0.01832525,0.02187549,0.01,2025-05-02 16:16:50.527239,0,
0.019426404,0.017405072,0.022692876,0.022121403,0.0150496345,0.021097558,0.023559159,0.018188482,0.018833378,0.022772104,0.01,2025-05-02 16:16:50.561385,0,
0.01925949,0.017404495,0.022671545,0.022132402,0.01505235,0.0210885,0.023568744,0.018185982,0.018832419,0.022776766,0.01,2025-05-02 16:16:50.625116,0,
0.019326814,0.017412812,0.02265224,0.022126717,0.015079206,0.021097751,0.023568192,0.018190624,0.0188361,0.02276764,0.01,2025-05-02 16:16:50.665145,0,
0.019278988,0.017351177,0.02267235,0.022097934,0.015063493,0.021085158,0.023580484,0.018174596,0.01882771,0.022747809,0.01,2025-05-02 16:16:50.707069,0,
0.019336242,0.017302115,0.02264553,0.022126352,0.015065845,0.021106474,0.023567101,0.018169614,0.018798782,0.022758462,0.01,2025-05-02 16:16:50.750821,0,
0.019564804,0.017329156,0.02260903,0.022120753,0.015066654,0.021085989,0.023566842,0.01819897,0.018786253,0.022769205,0.01,2025-05-02 16:16:50.791727,0,
0.01959115,0.017416093,0.022601495,0.022019548,0.0150320735,0.021018011,0.023460632,0.018204622,0.018685203,0.022669319,0.01,2025-05-02 16:16:50.854400,0,
0.019938076,0.017159281,0.02237511,0.021919549,0.0150582725,0.020885885,0.023295075,0.01808655,0.018711213,0.022613006,0.01,2025-05-02 16:16:50.896134,0,
0.020165078,0.017166402,0.02239647,0.02190335,0.015042171,0.020920597,0.02333608,0.018112915,0.018685974,0.022553032,0.01,2025-05-02 16:16:50.937734,0,
0.02020003,0.017193025,0.022416301,0.02191108,0.015056103,0.020908901,0.023313936,0.018097302,0.018709278,0.022558592,0.01,2025-05-02 16:16:50.979397,0,
0.0200643,0.017365515,0.022586955,0.02197672,0.015018071,0.021031415,0.023450697,0.018204447,0.01870481,0.022616735,0.01,2025-05-02 16:16:51.020999,0,
0.02015267,0.017283672,0.02267266,0.02213354,0.015087958,0.021133898,0.02358176,0.0182464,0.018814243,0.022700896,0.01,2025-05-02 16:16:51.062626,0,
0.020027606,0.017327443,0.02275292,0.02213848,0.015068314,0.021143485,0.023550732,0.018242517,0.018812353,0.022695284,0.01,2025-05-02 16:16:51.125063,0,
0.019872231,0.017378619,0.022793794,0.022108577,0.015065047,0.02113522,0.02357416,0.018260317,0.018851845,0.022693692,0.01,2025-05-02 16:16:51.166849,0,
0.019799463,0.017416062,0.02280374,0.022131445,0.015103804,0.021163866,0.023559501,0.01829507,0.018873675,0.022712246,0.01,2025-05-02 16:16:51.207242,0,
0.019682568,0.017464392,0.022793746,0.022173196,0.0150759835,0.021159185,0.023577059,0.018298863,0.018874656,0.022740923,0.01,2025-05-02 16:16:51.250148,0,
0.019427845,0.017440772,0.022786422,0.02216164,0.015093084,0.021166097,0.023570163,0.018303351,0.018886175,0.022755904,0.01,2025-05-02 16:16:51.292059,0,
0.019506328,0.017359095,0.022770386,0.022165565,0.015086281,0.02117068,0.023584766,0.018293928,0.018876633,0.022773284,0.01,2025-05-02 16:16:51.354318,0,
0.019562542,0.017339852,0.022789884,0.022178961,0.01510272,0.021193724,0.02356847,0.018270303,0.018863194,0.022798257,0.01,2025-05-02 16:16:51.395207,0,
0.019583948,0.017313676,0.022796098,0.02220274,0.015097374,0.021188742,0.023569558,0.018245047,0.018851878,0.02279606,0.01,2025-05-02 16:16:51.438044,0,
0.019422686,0.017430294,0.022729453,0.022052057,0.015028396,0.021081995,0.023472287,0.01823884,0.018739542,0.022737488,0.01,2025-05-02 16:16:51.479528,0,
0.019391643,0.017223591,0.022557054,0.021946942,0.015061685,0.020905213,0.023312006,0.01815018,0.018715093,0.0226507,0.01,2025-05-02 16:16:51.520517,0,
0.019540492,0.017260656,0.022484932,0.021909572,0.015024821,0.020921092,0.023341479,0.018153477,0.018697118,0.022655705,0.01,2025-05-02 16:16:51.562646,0,
0.019494934,0.017297203,0.022501038,0.021917393,0.015009457,0.02088659,0.023313591,0.018134471,0.01868581,0.022681668,0.01,2025-05-02 16:16:51.625220,0,
0.019303303,0.01747584,0.022661354,0.022016626,0.01500432,0.020959312,0.02343796,0.018241633,0.01860509,0.022700077,0.01,2025-05-02 16:16:51.666778,0,
0.01945811,0.017385907,0.02268422,0.022115571,0.015045303,0.021029858,0.023561256,0.018295363,0.018694874,0.022805229,0.01,2025-05-02 16:16:51.708585,0,
0.019464444,0.01736363,0.022755487,0.02215223,0.014994059,0.021082964,0.0235556,0.018236013,0.018707156,0.022764284,0.01,2025-05-02 16:16:51.750365,0,
