FFT_200Hz_Norm,FFT_400Hz_Norm,FFT_600Hz_Norm,FFT_800Hz_Norm,FFT_1000Hz_Norm,FFT_1200Hz_Norm,FFT_1400Hz_Norm,FFT_1600Hz_Norm,FFT_1800Hz_Norm,FFT_2000Hz_Norm,Curvature,Timestamp,Curvature_Active,Position_cm
0.9331584671965217,0.9802790037330065,0.9604051523791448,0.9618784997342863,0.9945986781068534,0.9655439994435866,0.9660132954643181,0.9821061751292235,0.9738381657213677,0.9620945059873885,0.01,2025-05-02 16:06:45.436993,0,
0.9629106785846224,0.9974350196958006,1.002659944565564,1.0006786003461507,0.9997683015315116,1.0030411615914134,1.0083992962232755,1.0033752064204151,1.0025591166139363,1.0028246630658244,0.01,2025-05-02 16:06:45.468253,0,
0.9607771583051683,0.9991166323541845,1.0029512222735433,0.9994791185365134,1.001450107420707,1.0006957746030039,1.0078834532564325,1.0051514614644361,1.0012036698389373,1.0037368635866915,0.01,2025-05-02 16:06:45.532465,0,
0.9534668964293498,1.003182318807182,1.0011110574632605,0.9948081304634446,0.999635105009182,0.9964158086072985,1.002820245708996,1.0043930802308618,0.9968905837481256,0.9986732011691343,0.01,2025-05-02 16:06:45.573734,0,
0.9553769517814475,0.9930849666321543,0.9909490258101432,0.9898568202963653,0.9995396031026716,0.9915964542151912,0.9958949543364306,0.9982549493275235,1.0009209425399854,0.99806153131999,0.01,2025-05-02 16:06:45.615356,0,
0.9536038983662907,0.9949204500808749,0.9890466652138677,0.9895538321197411,0.9984900811049752,0.9923906161340507,0.9964579847778231,0.999971960999443,0.99962437949058,0.9977916474425073,0.01,2025-05-02 16:06:45.655737,0,
0.955473634983496,0.9958886355677088,0.9905971425493357,0.9906821296859895,1.0012160145327125,0.9918652173632259,0.9952516119993956,0.9997849809886096,1.0001563616533553,0.9975341183268052,0.01,2025-05-02 16:06:45.698763,0,
0.9544979113788903,1.0058387542895675,0.9962639384313259,0.992447353276525,0.9985829856793,0.9984370946454757,1.0007329835941858,1.0054327573641262,0.9998877280112997,1.0008428806946943,0.01,2025-05-02 16:06:45.761432,0,
0.9807820983535533,0.9997377716811178,0.999446127513086,1.000712918069626,1.00319012019016,1.0038788202642006,1.006029883508848,1.0057822161770706,1.0054994591690127,1.0037851039109582,0.01,2025-05-02 16:06:45.802956,0,
1.0026588701625285,0.9988081404658311,0.9994021310621992,1.000649653300885,1.0028018523275692,1.0036250971573157,1.0052826355388957,1.0070440559557159,1.0054870204491004,1.0043127351861534,0.01,2025-05-02 16:06:45.844670,0,
1.0140182265841808,0.9995033293891642,1.0003268958205473,1.00043291457517,1.0038782800227763,1.0037879115710302,1.0059608389994086,1.0062985585038067,1.0067850782802976,1.0039335356779335,0.01,2025-05-02 16:06:45.884711,0,
1.0224995203089124,1.000636178553729,0.9978914979021327,1.0012760655398636,1.0038674245062065,1.0050442085955613,1.0049762981816772,1.0066072737337073,1.0062997546634598,1.003705212695204,0.01,2025-05-02 16:06:45.928146,0,
1.0221671590266062,1.0013657084824075,0.9949515543391105,1.0019129460499288,1.0039575985518236,1.0054637063782284,1.0052718764558297,1.005589675217741,1.0059754937847143,1.0032802612776341,0.01,2025-05-02 16:06:45.969478,0,
1.0178671582851815,1.0034228789925246,0.9946543132567641,1.0022690948379842,1.0038164768364153,1.006766794641892,1.0050841855225006,1.00564633082173,1.0056250742246082,1.0020635136960556,0.01,2025-05-02 16:06:46.032095,0,
1.0099611602732732,1.0048755323766154,0.9973928714587491,1.0019400725263097,1.0026256333285273,1.006572085791708,1.0056185815538434,1.0042417783846396,1.004466031100071,1.0011374740957382,0.01,2025-05-02 16:06:46.073081,0,
1.0086946205466496,1.0059776189263079,0.9978704273127019,1.0025996191189883,1.003727834550805,1.0081731578547823,1.0046429783996038,1.002501641976398,1.0027925161137512,1.0002070251988133,0.01,2025-05-02 16:06:46.114303,0,
1.0118115295894343,1.0060988801905604,0.9959562724871226,1.002870155655244,1.0023692300230425,1.0070689801035921,1.0051801277396053,1.0026178713058647,1.0019678236450553,1.0000696385015573,0.01,2025-05-02 16:06:46.157212,0,
1.004678690587565,1.0103032581323725,0.9954015903246874,0.9963803282379876,0.9992070113864144,1.0039874905297768,1.0001774929826586,1.002126415600123,0.9971428281755328,0.9969912946236963,0.01,2025-05-02 16:06:46.198747,0,
1.0101362835996053,0.9972732995328133,0.9866972724057709,0.9919317226541762,1.0012707250042594,0.9972516529259154,0.9925051654331146,0.9953698631768556,0.9980367610722386,0.9943983226238445,0.01,2025-05-02 16:06:46.261382,0,
1.0082601593501292,0.9950837862911723,0.9871586167160737,0.9904390837398916,1.0006367095579702,0.9982849276259719,0.9929677212877646,0.9970188220533126,0.9965293804050912,0.9929839861665805,0.01,2025-05-02 16:06:46.303009,0,
1.0115947589006975,0.9949113309567664,0.9872877789875525,0.992206218927756,1.0003090794121698,0.997098005775378,0.9917228021881163,0.9962012525065327,0.9992839429374424,0.9948898063981408,0.01,2025-05-02 16:06:46.344994,0,
1.0135201445702449,1.0027241116787184,0.9962885870453768,0.9969945881796611,1.0001587005384598,1.0030956399626885,0.996987467212175,1.0010814528128422,0.9987035939066817,0.997257816958221,0.01,2025-05-02 16:06:46.386314,0,
1.0212174969616648,0.9953177091393475,1.0030779991952754,1.0038949993946233,1.0068578862272906,1.0070525076775714,1.0029714235336522,1.0018205083739187,1.0042259584672562,1.0020797975340208,0.01,2025-05-02 16:06:46.428145,0,
1.0236242034980698,0.9951513716983308,1.007322022299542,1.0044018002578818,1.005351766551048,1.0080125397645374,1.0022356971014714,1.0001575094789803,1.0045393821780093,1.0021000541045728,0.01,2025-05-02 16:06:46.468349,0,
1.0262832470596943,0.9959217645375712,1.0104754546649093,1.0023248497600759,1.0060312020114515,1.0068499207105948,1.003305166901673,0.9993002424681807,1.006482384967409,1.0022530697937633,0.01,2025-05-02 16:06:46.532114,0,
1.0167427817023733,1.0005632832768367,1.0084269251369227,1.00291416790803,1.0077447752712225,1.008103448457708,1.0023521832370288,0.9982281907040651,1.0076603264046027,1.002505098202807,0.01,2025-05-02 16:06:46.573774,0,
1.0035860477618774,1.0016836657907215,1.0069405872057595,1.0037993284997362,1.006255571553316,1.0074618832738138,1.0026394168680162,0.9965981720878336,1.0077518284043014,1.002651609088092,0.01,2025-05-02 16:06:46.615401,0,
0.993042826340181,0.9994661025850504,1.006121572952856,1.0037348803612205,1.006995944422685,1.0072757209866958,1.0026791915884847,0.9962590092884422,1.0076099842892494,1.0021851840885732,0.01,2025-05-02 16:06:46.655641,0,
0.9942899987657602,0.9973235124313853,1.0062495425494613,1.001518474286852,1.0047958708651052,1.006973344540346,1.0037481107269544,0.9956615101489946,1.0064243020177754,1.0016822186805374,0.01,2025-05-02 16:06:46.698881,0,
0.9966205647254992,0.9996285730557175,1.0045083255805305,1.0026046256834211,1.0030818980157672,1.0064997026095406,1.0035565228029084,0.9954375305600458,1.0051544315003709,1.0019819635370233,0.01,2025-05-02 16:06:46.740516,0,
0.9981219138143919,1.002610468923215,1.0032015956506781,1.002708033996068,1.0008573162980787,1.0053397573406913,1.0037785665565782,0.9969811617684451,1.0042049781371036,1.0012410707378065,0.01,2025-05-02 16:06:46.803226,0,
0.9882545549879882,1.0079047553439162,1.0013201289512597,0.9976277820377348,0.9988272015029915,1.00104322342664,0.9999400307005004,0.9984688531385034,0.9987582068271552,0.9987341018499961,0.01,2025-05-02 16:06:46.844808,0,
0.9920873898556669,0.9962181360710968,0.9907758229146341,0.9944753759855567,1.0058142248765765,0.993526163113924,0.9937067093317409,0.9950167704767748,0.9975575767377608,0.9946811287963345,0.01,2025-05-02 16:06:46.886284,0,
0.9750802422834836,0.997040877299998,0.9866717845019941,0.9921383117083594,1.0030984809827974,0.9944423642238258,0.994018680382061,0.9944207028686233,0.9979947470268693,0.9957559057584415,0.01,2025-05-02 16:06:46.926899,0,
0.9634350776435134,0.9957831884807076,0.9862494892505105,0.9927965383885967,1.0052748455594027,0.9936258571009727,0.9933587758344796,0.9951860765819904,0.9980707139729434,0.996694693028158,0.01,2025-05-02 16:06:46.969515,0,
0.9511966808193039,1.0050611469534059,0.9934526712352046,0.995181984283903,1.0051953272355718,0.9971133322935017,0.9987414942621013,1.0016526888588952,0.9952394904886862,0.9982888065490704,0.01,2025-05-02 16:06:47.032239,0,
0.9525486615151798,1.0009316843476241,0.9949910451293644,1.0005045539607802,1.0095663043123415,1.0007490593202195,1.0041958410734424,1.0045636526906856,1.0003482275733768,1.00465377899898,0.01,2025-05-02 16:06:47.073747,0,
