FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp
9.993502e-05,4.2433643e-05,5.6369907e-05,7.473138e-05,6.6550456e-05,0.00012745915,0.00017049715,0.0002459271,0.00020628484,0.00030494912,0.01818,2025-04-07T12:14:03.526059
8.782193e-05,6.413294e-06,2.5485826e-06,7.4969894e-06,3.0494923e-05,2.5245722e-06,9.720212e-07,2.90891e-07,2.8335373e-07,4.99953e-07,0.01818,2025-04-07T12:14:04.270161
8.185844e-05,1.527451e-05,1.0073787e-05,7.3408487e-06,1.1905684e-05,9.207992e-06,5.409697e-06,2.5716628e-07,9.3844903e-07,1.06042435e-07,0.01818,2025-04-07T12:14:05.060068
5.0669027e-05,2.1192467e-05,2.0053636e-05,6.5194577e-06,0.00011799256,9.966077e-06,1.3007314e-05,8.044947e-07,1.1145868e-06,4.1060417e-07,0.01818,2025-04-07T12:14:05.796176
1.489134e-05,6.0794323e-06,7.833384e-06,9.91459e-06,6.9702614e-06,1.2836622e-05,2.1456772e-06,2.061276e-06,3.540592e-07,9.106978e-07,0.01818,2025-04-07T12:14:06.623987
6.670228e-05,2.1264585e-05,9.488309e-06,9.05349e-06,6.5331e-05,7.870213e-06,3.0505519e-06,8.5021907e-07,3.4642818e-07,5.759895e-07,0.01818,2025-04-07T12:14:07.331147
0.000106364765,0.00013674391,0.0006890769,0.00058111513,0.0010702778,0.0013225913,0.0016986753,0.002355775,0.0016116634,0.00304905,0.01818,2025-04-07T12:14:08.002980
7.991863e-05,0.00040268822,0.0010076108,0.00328716,0.0014474012,0.004995943,0.0027938196,0.009944404,0.0027878683,0.011458084,0.01818,2025-04-07T12:14:08.688964
7.7807665e-05,0.00011048223,0.0012893535,0.0012076357,0.0015807488,0.0018673481,0.0022673754,0.0043279575,0.0033871913,0.004078438,0.01818,2025-04-07T12:14:09.368089
8.647602e-05,0.00010103903,0.00043760298,7.5950426e-05,0.00043849894,0.00051674014,0.00045543865,0.00035266386,0.0003247473,0.0006391032,0.01818,2025-04-07T12:14:10.047736
9.1511545e-05,1.2613668e-05,1.07773085e-05,7.699882e-06,2.9683228e-05,1.0550162e-05,2.1290712e-06,7.71584e-07,6.074368e-07,3.8363487e-07,0.01818,2025-04-07T12:14:10.769799
6.0499566e-05,0.0006781683,0.0035801812,0.0048452956,0.005337764,0.0080809975,0.011147547,0.015165308,0.011812592,0.018011793,0.01818,2025-04-07T12:14:11.484505
3.364283e-05,0.0001575137,0.0016310262,0.0033470588,0.002081198,0.00450038,0.005360321,0.009373258,0.007428134,0.008138883,0.01818,2025-04-07T12:14:12.182432
0.0001326488,8.092062e-05,0.0019979975,0.0031043258,0.0032413842,0.00574066,0.008983789,0.014324034,0.011231147,0.015715929,0.01818,2025-04-07T12:14:12.876313
0.0001565807,0.00010545577,0.0034811073,0.0040242854,0.0049796547,0.0066983267,0.011867414,0.018133266,0.013764532,0.020305652,0.01818,2025-04-07T12:14:13.560525
6.446309e-05,0.00015874562,0.0030574512,0.002855505,0.0039365394,0.006458888,0.005744436,0.011506942,0.009846549,0.008979615,0.01818,2025-04-07T12:14:14.250037
0.00010794536,6.0737922e-05,0.0009340681,0.0011074578,0.0011143114,0.0018787386,0.00300303,0.0031031924,0.0020036234,0.004328273,0.01818,2025-04-07T12:14:14.942336
0.00018264772,1.9624504e-05,0.0001927385,0.00020542454,0.00012111403,0.00039710954,0.00048659428,0.00028101157,0.00049538724,0.00080675835,0.01818,2025-04-07T12:14:15.635424
2.345258e-05,9.771279e-06,0.00012398994,0.00012207248,2.0510357e-05,0.00022322194,0.0002589249,0.00010202512,0.0002498279,0.00053347996,0.01818,2025-04-07T12:14:16.298679
4.27945e-05,3.9790382e-05,4.3738128e-05,3.9416696e-05,0.000107445994,0.00015512037,0.000314957,0.00030431157,0.00021259843,0.00020361465,0.01818,2025-04-07T12:14:16.993859
0.0001292382,5.8223988e-05,0.00016974397,0.00021220623,0.00010184481,0.00030522706,0.0005869205,0.00037705753,0.000275882,0.00085293653,0.01818,2025-04-07T12:14:17.663161
3.9161852e-05,4.325204e-05,0.000342578,0.0003609847,0.0004065647,0.00066896674,0.0008106182,0.0010548364,0.0009878646,0.0013636022,0.01818,2025-04-07T12:14:18.340527
4.562737e-05,6.428995e-05,0.00036680867,0.00059960416,0.00051559875,0.0007582475,0.0012680416,0.0016877766,0.0009018914,0.0017714037,0.01818,2025-04-07T12:14:19.041446
0.00048739056,9.2030095e-05,0.00021977622,0.0004700031,0.00037811475,0.0007653,0.000648352,0.0011651455,0.0006741858,0.0014416074,0.01818,2025-04-07T12:14:19.724736
0.00016941087,8.333012e-05,0.00021917369,0.0004320379,0.00043056536,0.0006399931,0.00081354537,0.0009349903,0.0008522836,0.001117158,0.01818,2025-04-07T12:14:20.392900
0.00092362356,0.00017354522,0.00028942458,0.00040949503,0.0005585698,0.00049582747,0.0009301874,0.0013119256,0.0006532267,0.0008650391,0.01818,2025-04-07T12:14:21.080311
0.00016077781,8.090665e-05,0.00021815849,0.00037374953,0.0003591844,0.00044670445,0.0007342253,0.0008289881,0.0009185441,0.0007768374,0.01818,2025-04-07T12:14:21.749033
7.472562e-05,4.331976e-05,9.639678e-05,0.00025259223,0.00012984456,0.00036909868,0.000274251,0.0007360383,0.00021511083,0.00084504613,0.01818,2025-04-07T12:14:22.443148
0.000114877526,8.595997e-05,0.00014021016,0.00040556997,0.00026165615,0.00055500184,0.00055931316,0.00091180403,0.0005431761,0.0011145569,0.01818,2025-04-07T12:14:23.125915
6.798462e-05,0.00010308836,0.00041996644,0.00039263445,0.00048192043,0.00051764975,0.0009152093,0.0014405348,0.0010108241,0.0018550158,0.01818,2025-04-07T12:14:23.798991
0.0008333648,0.0020312546,0.001011043,0.0004897362,0.0031657054,0.0067960005,0.00079131254,0.0010863249,0.00074971817,0.0015106807,0.01818,2025-04-07T12:14:24.476361
0.00010016569,3.2172444e-05,0.00019328477,0.00036603556,0.00018904154,0.00041669808,0.0007489229,0.0005428938,0.0004841164,0.0016885004,0.01818,2025-04-07T12:14:25.170744
0.00014208723,5.5221164e-05,0.00013597093,0.000100795405,0.00017182827,0.00018745485,0.00048239593,0.0005540335,0.00048342993,0.0009934577,0.01818,2025-04-07T12:14:25.853516
9.794869e-05,0.00011168182,0.000270781,0.00022599417,0.0004239807,0.00053928595,0.0009768,0.00095380965,0.00083045434,0.0010086288,0.01818,2025-04-07T12:14:26.530871
0.00015418464,0.000119411336,0.00030278068,0.00043439123,0.00045850908,0.0007905318,0.0011541218,0.0010912286,0.0009897568,0.0017666062,0.01818,2025-04-07T12:14:27.214345
5.608933e-05,7.104741e-05,0.00030287774,0.00044291822,0.0005821599,0.00065437297,0.0013162693,0.001241102,0.00083077676,0.0016430165,0.01818,2025-04-07T12:14:27.895354
7.237029e-05,4.3460714e-05,0.00011723656,7.0564834e-05,0.00016564003,0.00028908407,0.00046535445,0.00051530934,0.00036274033,0.0003439923,0.01818,2025-04-07T12:14:28.573136
2.7655648e-05,5.7987283e-05,9.458766e-05,0.00027358995,0.00021234855,0.00051909266,0.00042409945,0.0009338129,0.00038825357,0.0011691293,0.01818,2025-04-07T12:14:29.273631
0.00016465728,2.0567588e-05,6.660257e-05,0.00021066544,0.00014434852,0.0003603871,0.00032336827,0.0006072236,0.0004011546,0.00065310067,0.01818,2025-04-07T12:14:29.962011
7.706762e-05,7.431979e-05,0.00024600944,0.00042805006,0.00053274777,0.00079907046,0.0011386519,0.0010811933,0.0008983945,0.0014261381,0.01818,2025-04-07T12:14:30.626655
1.8304025e-05,3.2500295e-05,5.440232e-05,2.4363168e-05,3.333022e-05,8.412742e-05,0.00034134692,0.0003326938,0.00031196157,0.00049262476,0.01818,2025-04-07T12:14:31.297721
7.000231e-05,1.8632723e-05,0.00016689427,0.0001037997,0.00018199773,0.0003327645,0.00023166096,0.00047959475,0.00047692188,0.0003572374,0.01818,2025-04-07T12:14:31.988372
6.409884e-05,3.233218e-05,0.00014331857,0.000101501006,6.556755e-05,0.0001349597,0.00042946852,0.00046110095,0.0005495695,0.00085114536,0.01818,2025-04-07T12:14:32.654593
7.1034236e-05,2.88293e-05,0.00016208284,0.00016407746,0.00019991997,0.00024998083,0.0003045733,0.00031578174,0.00013698568,0.00020548946,0.01818,2025-04-07T12:14:33.340413
3.604638e-05,7.481223e-06,0.00016249136,0.00021876837,0.00012965388,0.0002819068,0.000551363,0.00046242907,0.00026181064,0.0007803493,0.01818,2025-04-07T12:14:34.036309
5.181623e-05,3.9755723e-05,0.00024072436,0.00016483048,0.00029494797,0.00048170346,0.00049984304,0.0006538033,0.0006711478,0.0006585672,0.01818,2025-04-07T12:14:34.703904
6.721307e-05,3.324896e-05,0.00019857555,0.00029647464,0.00038151784,0.00039987918,0.000662906,0.0007352218,0.0007798047,0.0013939053,0.01818,2025-04-07T12:14:35.376296
5.690621e-05,0.0009392445,0.000487529,0.00026878255,0.001110206,0.00060270104,0.00025796922,0.000239672,0.00027551944,0.0004688327,0.01818,2025-04-07T12:14:36.068095
2.196339e-05,1.4443335e-05,8.795793e-05,3.3993918e-05,8.011754e-05,0.000427164,0.00031713914,0.00036545546,0.00033900738,0.00038401582,0.01818,2025-04-07T12:14:36.746451
3.5817116e-05,2.4748979e-05,9.850522e-05,0.00012418517,4.9754453e-05,0.00013982343,0.0002757981,0.00028045935,6.869323e-05,0.0003282274,0.01818,2025-04-07T12:14:37.429133
7.685294e-05,7.917432e-05,0.00021894797,0.000431358,0.00036712163,0.0006755875,0.0006509038,0.0012187777,0.0006196164,0.0015578567,0.01818,2025-04-07T12:14:38.115183
7.171219e-06,8.457405e-05,0.00033071212,0.00035079647,0.0005834922,0.0006324602,0.0009914848,0.0013836751,0.0007934315,0.0017777922,0.01818,2025-04-07T12:14:38.793369
6.360509e-05,5.931448e-05,0.00017174038,0.00021238673,0.00023054358,0.0002957419,0.00065914297,0.0010135225,0.00077824557,0.0012254642,0.01818,2025-04-07T12:14:39.479535
4.6209225e-05,5.2316143e-05,0.00020327642,0.00020344344,0.00013988087,0.00038372786,0.0005206958,0.00032297985,0.00058480026,0.0009015675,0.01818,2025-04-07T12:14:40.177892
8.338214e-05,2.0382258e-05,0.00015825621,0.00018438215,0.00020234259,0.00020268987,0.00016586095,0.0002738878,0.00017398065,0.00031380515,0.01818,2025-04-07T12:14:40.850148
8.218941e-05,7.878531e-05,0.00020541166,0.00030451076,0.0002416854,0.0004420695,0.00073168805,0.00076732354,0.0006295481,0.0012022384,0.01818,2025-04-07T12:14:41.527468
0.00011490257,3.4680637e-05,0.000107104635,0.00014890396,0.00014908356,0.00013146116,0.0002688853,0.00039045952,0.0004895109,0.0008113133,0.01818,2025-04-07T12:14:42.197119
0.00010605442,4.9931292e-05,0.00082275417,0.0001728064,0.00023203461,7.748512e-05,0.00026114736,0.00033846457,0.00055523013,0.0010166983,0.01818,2025-04-07T12:14:42.886598
0.00027623476,0.00010259209,0.00031428895,0.00037414988,0.00014993822,0.00023193781,0.00034572763,0.0004304253,0.00024764516,0.00038585515,0.01818,2025-04-07T12:14:43.568316
8.022113e-05,4.1528096e-05,0.0001176301,0.00036086256,0.0006052875,0.0005732312,0.00048232087,0.0006815903,0.0006311443,0.0009164009,0.01818,2025-04-07T12:14:44.254044
0.0010985703,0.00012729516,0.00043959016,0.00031590712,0.00044808714,0.00069674756,0.0007599539,0.0009447798,0.0007886352,0.0009623884,0.01818,2025-04-07T12:14:44.940663
