FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0022948694,0.0020804033,0.0027411547,0.0026262961,0.0019047274,0.002512079,0.0028877063,0.0023654029,0.0024505258,0.0023394336,0.0,2025-05-05 15:24:13.878504,0,
0.0023538133,0.002126792,0.0028169695,0.0027267816,0.001913689,0.0026034412,0.0030139158,0.002408625,0.002507188,0.0024190294,0.0,2025-05-05 15:24:13.915177,0,
0.0023534796,0.002132992,0.002812747,0.0027215485,0.0019045731,0.0026123354,0.003010449,0.0023953014,0.0025217007,0.0024013934,0.0,2025-05-05 15:24:13.977307,0,
0.0023955312,0.0021399003,0.0028393683,0.0027142775,0.0019087015,0.0026288088,0.0030116667,0.0023872007,0.0025062745,0.0023801692,0.0,2025-05-05 15:24:14.017672,0,
0.0024979555,0.0021342803,0.002809472,0.0027029722,0.0018937511,0.0026034187,0.003019988,0.0023828459,0.0025112354,0.0023829017,0.0,2025-05-05 15:24:14.059543,0,
0.0025794618,0.0021290858,0.0028120475,0.002731803,0.0018846988,0.002599425,0.0030268468,0.002363906,0.002507137,0.0023846137,0.0,2025-05-05 15:24:14.101045,0,
0.0025425903,0.0021267512,0.002802308,0.0027258825,0.0018695416,0.0026179438,0.0030193492,0.0023300434,0.002496665,0.0024072097,0.0,2025-05-05 15:24:14.144293,0,
0.0025334887,0.002153409,0.002768915,0.0027122193,0.0018586532,0.002611453,0.0030078734,0.0022524118,0.0025204853,0.002388372,0.0,2025-05-05 15:24:14.206613,0,
0.0025378896,0.002120484,0.0027503879,0.0027069645,0.0018860573,0.0026094893,0.002995842,0.002269215,0.002501104,0.002394569,0.0,2025-05-05 15:24:14.248128,0,
0.002576798,0.0021434352,0.0027325319,0.0027155683,0.0019306665,0.0026079277,0.0029911036,0.0023636688,0.0025207605,0.0023857206,0.0,2025-05-05 15:24:14.289929,0,
0.0025173782,0.0021497975,0.002737618,0.0027002948,0.00195511,0.0026237653,0.0029915771,0.0023896028,0.00251748,0.002356391,0.0,2025-05-05 15:24:14.331014,0,
