FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0023660623,0.0020243688,0.002615045,0.0024704195,0.0017498427,0.0024309664,0.0027688777,0.00225337,0.0022522514,0.002302543,0.0,2025-05-05 13:57:04.794532,0,
0.002409082,0.0020405957,0.002715834,0.00256315,0.0017953156,0.002505644,0.0028652987,0.0022599255,0.0023374644,0.0024098726,0.0,2025-05-05 13:57:04.830180,0,
0.0023247912,0.002042657,0.0027066353,0.0025686736,0.0018196917,0.0024955901,0.0028591203,0.0022063171,0.0023321994,0.0023933442,0.0,2025-05-05 13:57:04.892245,0,
0.0023278263,0.002039444,0.0026975228,0.0025736657,0.0018416381,0.0025071588,0.0028546765,0.0021975033,0.0023328254,0.002395657,0.0,2025-05-05 13:57:04.934050,0,
0.0023094378,0.0020711904,0.0026616538,0.0025654458,0.0018288615,0.0025101022,0.0028522327,0.002172522,0.0023310324,0.002401045,0.0,2025-05-05 13:57:04.975723,0,
0.0022922656,0.0020815362,0.0026303644,0.0025669301,0.0017996808,0.002506651,0.0028538082,0.002186372,0.0023227818,0.0023680376,0.0,2025-05-05 13:57:05.017361,0,
0.002276181,0.002071019,0.0026211957,0.0025649962,0.0017763101,0.002500015,0.0028547486,0.00217987,0.002328015,0.0023579148,0.0,2025-05-05 13:57:05.059494,0,
0.0023222577,0.00211752,0.0026306394,0.002543201,0.0017581759,0.0025187726,0.0028407818,0.002210097,0.0023092234,0.0023581428,0.0,2025-05-05 13:57:05.122486,0,
0.002330332,0.0020887,0.0026090024,0.0025623613,0.0017571015,0.0024978514,0.0028403956,0.0022323134,0.002280005,0.0023440018,0.0,2025-05-05 13:57:05.164114,0,
0.002263803,0.0020903556,0.002600028,0.0025571664,0.0017455498,0.002504361,0.0028331287,0.0022226612,0.0023087792,0.002331833,0.0,2025-05-05 13:57:05.206038,0,
0.0022673877,0.0021072233,0.0025795985,0.00259156,0.0017681447,0.0025190276,0.0028332376,0.0022434215,0.002272554,0.0023266468,0.0,2025-05-05 13:57:05.247462,0,
0.0022671628,0.0020574073,0.002581323,0.002607732,0.0017498236,0.0024886418,0.002842317,0.0022618903,0.0023016739,0.0023275279,0.0,2025-05-05 13:57:05.288546,0,
0.0022669474,0.0020858455,0.0026113798,0.0026055966,0.0017763261,0.002478315,0.0028429707,0.0022946522,0.0023218615,0.0023436,0.0,2025-05-05 13:57:05.330865,0,
0.0022483212,0.0020496228,0.0026296717,0.002665095,0.0017848187,0.0024722638,0.002857974,0.002293085,0.0023401491,0.0023684413,0.0,2025-05-05 13:57:05.393320,0,
0.0022657341,0.0020620988,0.0026641546,0.0026533308,0.0017837972,0.0024779877,0.0028669157,0.0023218663,0.0023589397,0.0023663554,0.0,2025-05-05 13:57:05.435023,0,
0.002344257,0.0020761988,0.002670738,0.0026504234,0.0017664828,0.0024914055,0.0028680845,0.002333108,0.0023412982,0.0023830847,0.0,2025-05-05 13:57:05.476715,0,
0.0023259732,0.0020517574,0.0026852435,0.0026573036,0.0017583345,0.002488409,0.0028655548,0.0023066057,0.002357924,0.0023941821,0.0,2025-05-05 13:57:05.517576,0,
0.0023410385,0.0020507195,0.0026813517,0.002665262,0.0017520873,0.002466635,0.002884614,0.002305968,0.0023254056,0.0023943044,0.0,2025-05-05 13:57:05.558765,0,
0.0023381738,0.0020572918,0.002695196,0.0026488535,0.0017635125,0.002446331,0.002865863,0.0023361098,0.0023367694,0.0023877444,0.0,2025-05-05 13:57:05.621547,0,
0.0022626708,0.002017317,0.0027204333,0.0026428082,0.0017411669,0.002447615,0.0028717413,0.0023540338,0.0023805145,0.0023944764,0.0,2025-05-05 13:57:05.662665,0,
0.00221893,0.0020051303,0.0027485308,0.0026504914,0.0017577749,0.002441335,0.0028517533,0.0023115762,0.0023589688,0.002399256,0.0,2025-05-05 13:57:05.705092,0,
