FFT_200Hz,FFT_400Hz,FFT_600Hz,FFT_800Hz,FFT_1000Hz,FFT_1200Hz,FFT_1400Hz,FFT_1600Hz,FFT_1800Hz,FFT_2000Hz,Curvature,Timestamp,Curvature_Active,Position_cm
0.0021687148,0.0019007082,0.0025138536,0.0023446013,0.001713302,0.0022533264,0.0026248165,0.002177648,0.0022511312,0.0020771157,0.0,2025-05-05 14:36:27.296375,0,
0.0022544288,0.001977532,0.0026198754,0.0024348318,0.0017320676,0.0023386993,0.0027295048,0.0022133053,0.0023294538,0.0021574758,0.0,2025-05-05 14:36:27.331881,0,
0.0022799487,0.0019614613,0.0026391905,0.0024445525,0.0017151384,0.0023637498,0.0027291782,0.0021982226,0.0023151762,0.0021661276,0.0,2025-05-05 14:36:27.394005,0,
0.0022954298,0.001961946,0.002620266,0.0024789257,0.0017157042,0.0023825446,0.0027258934,0.0021799677,0.00230611,0.0021742054,0.0,2025-05-05 14:36:27.436209,0,
0.002314645,0.0019525887,0.002604696,0.0025120056,0.0017398583,0.0023939495,0.0027279202,0.002096394,0.0023154074,0.0021763511,0.0,2025-05-05 14:36:27.477250,0,
0.0024048043,0.0019500735,0.0026365453,0.002545064,0.001738747,0.0023896226,0.0027443145,0.0021263629,0.002313669,0.0022086098,0.0,2025-05-05 14:36:27.519048,0,
0.0022892628,0.0019663433,0.0026780888,0.002567,0.0017483875,0.0023564026,0.0027395221,0.0021500674,0.0023079372,0.0022203792,0.0,2025-05-05 14:36:27.559997,0,
0.0022815731,0.001960036,0.002692397,0.0025319934,0.001757711,0.0023667056,0.0027487755,0.0021619007,0.0022898633,0.0022269136,0.0,2025-05-05 14:36:27.623199,0,
0.0022923974,0.0019634466,0.0026929628,0.0025604265,0.001767182,0.002366342,0.00275934,0.0021689767,0.0022743782,0.0022466285,0.0,2025-05-05 14:36:27.664862,0,
0.0021810357,0.0019298291,0.0026851422,0.002544662,0.0017740498,0.0023427296,0.0027461974,0.002181642,0.0022844092,0.002256901,0.0,2025-05-05 14:36:27.706647,0,
0.0021908893,0.0019378628,0.0026973363,0.0025637469,0.0017814013,0.0023197816,0.002729521,0.002124774,0.002285381,0.0022432324,0.0,2025-05-05 14:36:27.746879,0,
0.002127344,0.0019456854,0.0026715407,0.0025210432,0.0017723916,0.0023133797,0.0027290862,0.0021237915,0.002325101,0.0022438166,0.0,2025-05-05 14:36:27.789956,0,
0.0021721232,0.0019888203,0.0026887306,0.0025337702,0.0017411768,0.0023354525,0.0027486207,0.0021138976,0.0023263027,0.0022197182,0.0,2025-05-05 14:36:27.831612,0,
0.0022194167,0.0020374497,0.0026631153,0.0025077849,0.0017500377,0.0023402374,0.002749414,0.0021066347,0.0022989777,0.0022035826,0.0,2025-05-05 14:36:27.894108,0,
0.0021934544,0.0020330164,0.0027019081,0.0024864057,0.0017636621,0.0023465306,0.0027761324,0.0020868834,0.0023209895,0.0022283,0.0,2025-05-05 14:36:27.935738,0,
0.0021314207,0.0020040032,0.0027066371,0.0024966502,0.0017837745,0.0023520496,0.0027891984,0.0020853707,0.0023329745,0.00221868,0.0,2025-05-05 14:36:27.977421,0,
0.0021587664,0.0019939116,0.0026704604,0.0025053443,0.0017877688,0.0023903842,0.0027957351,0.0021196313,0.002350738,0.0021961762,0.0,2025-05-05 14:36:28.019212,0,
0.0021305953,0.0019972222,0.0026515499,0.0025072198,0.0017877292,0.0024028416,0.0027754337,0.0021649855,0.0023409266,0.0021919133,0.0,2025-05-05 14:36:28.060961,0,
0.0021367015,0.0020328497,0.002664026,0.002502815,0.0017802053,0.0024183623,0.002764369,0.002199632,0.0023508861,0.002182737,0.0,2025-05-05 14:36:28.123623,0,
0.0021532914,0.0020363196,0.00267401,0.0025260658,0.0017733886,0.0024271344,0.0027724581,0.0021922402,0.0023727317,0.0021783789,0.0,2025-05-05 14:36:28.164606,0,
0.002222037,0.0020755383,0.0026548144,0.0025121677,0.0017741822,0.002453823,0.0027878315,0.0021577096,0.0023969174,0.002165187,0.0,2025-05-05 14:36:28.207276,0,
